date,report
8/5/2019,"LA 28, La Salle & Rapides Parish *Update-Open*"
8/5/2019,"I-12, Livingston Parish, Lane Closure, S.P. H.010558"
8/2/2019,"UPDATE – NOW OPEN: I-20 at the Texas state line, Caddo Parish"
8/2/2019,"EXTENDED I-10 Eastbound between Mile Markers 114.5 and 117.0, St. Martin Parish – Lane and Ramp Closures"
8/2/2019,"I-10 Westbound from mile marker 117 to 115, St. Martin Parish, Alternating Lane Closures"
8/2/2019,I-210 project nighttime closures for August 5 to August 8– Calcasieu Parish
8/2/2019,"LA 16/LA 1026/LA 64 Intersection, Livingston Parish, Road Closure, S.P. H.013246"
8/2/2019,"US 90B, Jefferson Parish, H.011311.6"
8/2/2019,LANE CLOSURE - LA 20 SB in St. James Parish
8/2/2019,"I-10 from Power Boulevard to I-310 interchange, St. Charles Parish, S.P. No. H.013599"
8/2/2019,ROAD CLOSURE: US 80 WEST (WEST CALIFORNIA AVE.) / LINCOLN PARISH
8/2/2019,"RAMP/LANE CLOSURES: I-49 at I-20, Caddo Parish"
8/2/2019,ST. TAMMANY PARISH - I-10: MEDIAN PROTECTION-OAK HARBOR LIGHT/RAMP
8/2/2019,ST. TAMMANY PARISH I-10: MEDIAN PROTECTION-OAK HARBOR LIGHT/RAMP-
8/1/2019,"UPDATE # 3: H.012395, LA 415 & US 190: Overlay & Patching, West Baton Rouge Parish"
8/1/2019,I-210 bridge nighttime closure – Calcasieu Parish
8/1/2019,***UPDATE***BLACK BAYOU BRIDGE – LA 384 OVER INTRACOASTAL WATERWAY – CALCASIEU PARISH – IS NOW OPEN TO MARINE & VEHICLE TRAFFIC
8/1/2019,*BRIDGE LANE CLOSURE* #009-02-1255-1; US 71 over Bayou Rigolette; Grant Parish
8/1/2019,*BRIDGE LANE CLOSURE* #009-02-0846-1; US 71 over Bayou Rigolette; Grant Parish
8/1/2019,*BRIDGE LANE CLOSURE* #009-02-0756-1; US 71 over Bayou Rigolette; Grant Parish
8/1/2019,*BRIDGE LANE CLOSURE* #022-03-0159-1; US 84 over Dugdemona; Winn Parish
8/1/2019,*BRIDGE LANE CLOSURE #022-02-1947-1; US 84 over LAS Railroad
8/1/2019,*BRIDGE LANE CLOSURE* #022-02-0000-1; US 84 over Saline Bayou; Winn Parish
8/1/2019,"EXTENDED - Eastbound On Ramp of I-10 at I-49 Northbound, Lafayette Parish, Ramp Closure"
8/1/2019,"CORRECTION  I-10 Westbound between Mile Markers 115.4 and 114.7, St. Martin Parish – Lane Closure"
8/1/2019,"EXTENDED - Eastbound On and Off Ramps of I-10 at Louisiana Avenue, Lafayette Parish, Ramp Closures"
8/1/2019,"EXTENDED - I-10 Eastbound between mile markers 103 & 105 (Vermilion River), Lafayette Parish, Alternating Lane Closures"
8/1/2019,"EXTENDED - I-10 Eastbound between mile markers 103 & 105 (Vermilion River), Lafayette Parish, Lane Closure"
8/1/2019,UPDATE**LANE CLOSURE - I-10 WB Service Rd. @ Bayou Grosse Tete in Iberville Parish
8/1/2019,"EXTENDED I-10 Eastbound and the off ramp of I-10 Eastbound at LA 347 (Henderson/Cecilia), St. Martin Parish, Lane & Ramp Closure"
8/1/2019,*BRIDGE LANE CLOSURE*; US 71 over Saline Bayou; Natchitoches Parish
8/1/2019,*BRIDGE LANE CLOSURE*; US 71 over Little Natchez Bayou; Winn Parish
8/1/2019,LA 30 @ Lee Dr./ Brightside Ln
8/1/2019,H.013485.6 -- Jefferson Hwy (LA 73) -- East Baton Rouge
8/1/2019,"I-12 & I-10 Patching, East Baton Rouge Parish"
8/1/2019,"LA 42 (Highland Rd.) from Siegen Ln. to Perkins Rd., East Baton Rouge Parish"
8/1/2019,CLINTON RD CLOSURE; LIBERTY HWY/LA 67 N; E FELICIANA
8/1/2019,LANE CLOSURE - I-10 EB Service Rd. @ Bayou Grosse Tete in Iberville Parish
8/1/2019,REVISED DATE:  WASHINGTON PARISH COMPLETE ROAD CLOSURE LA 25 – SOUTH OF JUNCTION OF LA 38 AT CLIFTON
8/1/2019,ROAD CLOSURE - LA 1247 @ BAYOU LAFOURCHE in ASSUMPTION PARISH
7/31/2019,LANE CLOSURE – Old Hammond Hwy EB in East Baton Rouge Parish
7/31/2019,New lane configurations on Holiday Drive @ LA 26 (Elton Road) – Jefferson Davis Parish
7/31/2019,"I-10 S Service Rd, Jefferson Parish"
7/31/2019,"I-10, US 90B to I-610 Ramp, Orleans Parish, S.P. # H.012179"
7/31/2019,"**UPDATE REOPENED** EMERGENCY LANE CLOSURE, I-10 EB @ LA 415, WEST BATON ROUGE PARISH"
7/31/2019,"I-10 Westbound on the Atchafalaya Basin Bridge from MM140 (Grosse Tete) to 136 (Ramah), St. Martin/Iberville Parishes, Lane & Shoulder Closures"
7/31/2019,"I-10 Eastbound on the Atchafalaya Basin Bridge from MM 136 (Ramah) to 140 (Grosse Tete), St. Martin/Iberville Parishes - Lane & Shoulder Closures"
7/31/2019,**Update: Reopened**; La 1204 (Ball Cut-Off Road); Rapides Parish
7/31/2019,"I-10 Westbound on the Atchafalaya Basin Bridge from Mile Markers 135.7 (Ramah) to 117.5, St. Martin/Iberville Parishes, Lane & Shoulder Closures"
7/31/2019,"I-10 Eastbound on the Atchafalaya Basin Bridge from Mile Markers 117 to 135.5 (Ramah), St. Martin/Iberville Parishes, Lane & Shoulder Closures"
7/31/2019,"US 90 Eastbound between LA 85 and LA 668, Iberia Parish, Alternating Lane Closures, S.P. # H.012911"
7/31/2019,ROAD RE-OPENED ON 7/30/19 PM:  ST. TAMMANY PARISH COMPLETE ROAD CLOSURE - LA 25 IN FOLSOM
7/31/2019,LA 397 (E. Ward Line Road) lane closure – Lake Charles - Calcasieu Parish
7/31/2019,Lane Closures: LA 385 (Ryan Street) & LA 3186 (McNeese Street) - Calcasieu Parish
7/31/2019,LANE CLOSURE - LA 1010 @ Bayou Lafourche in Assumption Parish
7/31/2019,LANE CLOSURE - LA 73 @ Manchac Bridge
7/30/2019,"**Update: Reopened**;  LA 1203 (Rigolette Road) at US 71; Pineville, Rapides Parish"
7/30/2019,"LA 3038 (Cornerview): Rehab & Turn Lane, Road Closure, Ascension Parish **UPDATE**"
7/30/2019,UPDATE: Intersection of Lakeshore Drive & Broad Street – Lake Charles – Calcasieu Parish
7/30/2019,LANE CLOSURE - I-10 (MRB) EB - EAST BATON ROUGE PARISH
7/30/2019,"**Update: Reopened**;  LA 3225 Southbound Exit: at US 71 intersection; Tioga, Rapides Parish"
7/30/2019,"EXTENDED - I-10 Eastbound between mile markers 103 & 105 (Vermilion River), Lafayette Parish, Lane Closure"
7/30/2019,"Danziger Bridge, US 90, Orleans Parish"
7/30/2019,"Belle Chasse Tunnel on LA 23, Plaquemine Parish"
7/30/2019,"LA 339 (Verot School Road) between Woodstone Drive and Millcreek Road, Lafayette Parish – Road Closure"
7/29/2019,"UPDATE - INTERMITTENT LANE CLOSURES: I-49 northbound and southbound, Caddo Parish"
7/29/2019,EASTBOUND ALTERNATING LANE CLOSURES I-10 OVER US 165 AT MP 45 - JEFFERSON DAVIS PARISH
7/29/2019,***UPDATE****: LA 1138-2 (W Prien Lake Road) Westbound Right Lane Closure—Calcasieu Parish
7/29/2019,LA 577 / MADISON PARISH *UPDATE*
7/29/2019,"LA 628 (CC Road), St. Charles Parish"
7/29/2019,"I-10 Eastbound between Mile Markers 115.4 and 114.7, St. Martin Parish – Lane Closure"
7/29/2019,"CANCELED - I-10 Westbound between mile markers 115.4 & 114.7, St. Martin Parish, Lane Closure"
7/29/2019,"I-10 Westbound between Mile Markers 115.4 and 114.7, St. Martin Parish – Lane Closure"
7/29/2019,US 165 Northbound lane closure from MP 17.08 to MP 17.14 – Allen Parish
7/29/2019,"CANCELED - LA 339 (Verot School Road) between Newburg Drive and Wolfcreek Road, Lafayette Parish, Intermittent Lane Closures"
7/29/2019,UPDDATE:  REOPENED:  LA 450 (WASHINGTON PARISH)
7/26/2019,"I-310 from US 61 to I-10 interchange, St. Charles Parish, S.P. No. H.013599"
7/26/2019,"I-10 from Power Boulevard to I-310 Interchange, St. Charles Parish, S.P. No. H.013599"
7/26/2019,H.013318.6 -- Bluebonnet Blvd (LA 1248) -- East Baton Rouge Parish
7/26/2019,"I-10 Westbound on the Atchafalaya Basin Bridge from MM 140 (Grosse Tete) to 136 (Ramah), St. Martin/Iberville Parish, Lane & Shoulder Closures"
7/26/2019,I-210 project nighttime closures for July 29 to August 1– Calcasieu Parish
7/26/2019,"I-10 Eastbound on the Atchafalaya Basin Bridge from MM 136 (Ramah) to 140 (Grosse Tete), St. Martin/Iberville Parishes - Lane & Shoulder Closures"
7/26/2019,"I-10 Westbound on the Atchafalaya Basin Bridge from MM 135.7 (Ramah) to 117.5, St. Martin/Iberville Parish, Alternating Lane & Shoulder Closures"
7/26/2019,"I-10 Eastbound on the Atchafalaya Basin Bridge from MM 117 to 135.5 (Ramah), St. Martin/Iberville Parish, Alternating Lane & Shoulder Closures"
7/26/2019,"US 90B: End Elevated Expy - Jung Blvd., Jefferson Parish, H.011311"
7/26/2019,"NOW OPEN!!! Emergency Bridge Closure - Morbihan Bridge on LA 344 (Sugar Oaks Road), Iberia Parish"
7/26/2019,"I-10 N Service Rd, Jefferson Parish, H.012744"
7/25/2019,"LA 3064 (Essen Ln) Southbound, East Baton Rouge Parish"
7/25/2019,LA 429/LA 431 Intermittent Lane Closures
7/25/2019,"REVISED: LA 541 (River Road) from Louisiana Avenue to Harvey Locks, Jefferson Parish"
7/25/2019,ST. TAMMANY PARISH - US 190: I-12 JUNCTION TO BOGUE FALAYA RIVER BRIDGE
7/25/2019,"LA 328 (Rees Street) northbound and southbound under the I-10 overpass, St. Martin Parish, Road Closure"
7/25/2019,"N. Claiborne Avenue, between St. Bernard Avenue and Kerlerec Street, Orleans Parish"
7/25/2019,LA 30 @ Lee Dr./ Brightside Ln
7/25/2019,"I-12 & I-10 Patching, East Baton Rouge Parish"
7/25/2019,"LA 42 (Highland Rd.) from Siegen Ln. to Perkins Rd., East Baton Rouge Parish"
7/24/2019,"EXIT CLOSURE: I-20 westbound Exit 33 (Haughton Fillmore), Bossier Parish"
7/24/2019,"I-10 Westbound & On and Off Ramps of I-10 Westbound at LA 347, St. Martin Parish, Lane & Ramp Closures"
7/24/2019,"LA 64, Livingston Parish, Road Closure, S.P. H.013230"
7/24/2019,"Orleans Avenue On-Ramp to I-10, Orleans Parish"
7/24/2019,"LA 426 (Old Hammond Hwy) Westbound, East Baton Rouge Parish"
7/24/2019,St. Tammany Parish - LA 25 (Folsom City Limit - Hay Hollow Road) - Lane Closure
7/24/2019,LANE CLOSURE - I-10 (MRB) WB - EAST BATON ROUGE PARISH
7/23/2019,LA 22: E. Sam Arnold Loop – Mitcham Road – TANGIPAHOA and ST. TAMMANY PARISHES - STATE PROJECT H.013146
7/23/2019,UPDATE - Road/Bridge Closure in Acadia Parish
7/23/2019,LA 384 (University Drive) Eastbound Right Lane Closure (towards Ryan Street) MP 26.7 – Calcasieu Parish
7/23/2019,***UPDATE***EASTBOUND RAMP IS NOW OPEN US 90 OVER I-10 AT MP 27.55 - CALCASIEU PARISH
7/23/2019,"Danziger Bridge, US 90, Orleans Parish"
7/23/2019,LA 935 and LA 621 at LA 44 Signal Work Delays
7/23/2019,Sneed Road Bridge over Toro Creek; Sabine Parish; H.011525
7/23/2019,Lafourche Parish- La 316 Bayou Blue Pontoon Bridge---BACK IN SERVICE BACK IN SERVICE
7/22/2019,LA 6 between Sam Sibley Dr. and Caspari St.; Natchitoches Parish;
7/22/2019,**UPDATE: REOPENED** EMERGENCY LANE CLOSURES: LA 427 (Acadian Thruway) @ Railroad Underpass in East Baton Rouge Parish
7/22/2019,"US 90 Eastbound and Westbound at LA 329 Overpass, Iberia Parish, Alternating Lane Closures"
7/22/2019,"REVISED: I-10 from Power Boulevard to I-310 interchange, St. Charles Parish, S.P. No. H.013599"
7/22/2019,"RESCHEDULED - LANE CLOSURE: I-20 eastbound bridge over Red River, Bossier & Caddo Parishes"
7/22/2019,"BRIDGE CLOSURE: I-20 westbound on-ramp from LA 1 (Youree Drive), Caddo Parish"
7/22/2019,"UPDATE - BRIDGE CLOSURE: I-20 eastbound ramp to I-49 southbound, Caddo Parish"
7/22/2019,"BRIDGE CLOSURE: I-49 northbound ramp to I-20 westbound, Caddo Parish"
7/22/2019,"I-10 N Service Rd, Jefferson Parish, H.012744"
7/22/2019,UPDATED Road Closures in Evangeline Parish
7/22/2019,US 167 Northbound - Ruston-*Lincoln Parish* *NOW OPEN*
7/20/2019,UPDATED Road/Bridge Closure in St. Landry Parish
7/19/2019,BLACK BAYOU BRIDGE – LA 384 OVER INTRACOASTAL WATERWAY – CALCASIEU PARISH – NOW OPEN
7/19/2019,"Northside Callipe, between Magazine Street and Gaiennie, Orleans Parish"
7/19/2019,"I-10 from Power Boulevard to I-310 interchange, St. Charles Parish, S.P. No. H.013599"
7/19/2019,"US 90B, Jefferson Parish, H.011311.6"
7/19/2019,"LA 347 (Henderson/Cecilia) Westbound On and Off Ramps, St. Martin Parish, Ramp Closures"
7/19/2019,"LA 328 (Rees Street) northbound and southbound under the I-10 overpass, St. Martin Parish, Road Closure"
7/19/2019,"I-10 Westbound between Mile Markers 115.0 and 117.0, St. Martin Parish – Lane and Ramp Closures"
7/19/2019,LANE CLOSURE LA 1138-2 (PRIEN LAKE RD.) - CALCASIEU PARISH
7/19/2019,UPDATE: Vitrano RD. BRIDGE – TANGIPAHOA - STATE PROJECT H.011527
7/19/2019,"REOPENED! I-55 SERVICE ROAD (OLD US 51 LOW ROAD), ST. JOHN THE BAPTIST PARISH"
7/19/2019,I-210 project nighttime closures for July 22 to July 25 – Calcasieu Parish
7/19/2019,"I-10 Westbound on the Atchafalaya Basin Bridge from MM 140 (Grosse Tete) to 136 (Ramah), St. Martin/Iberville Parish, Lane & Shoulder Closures"
7/19/2019,"I-10 Eastbound on the Atchafalaya Basin Bridge from MM 136 (Ramah) to 140 (Grosse Tete), St. Martin/Iberville Parishes - Lane & Shoulder Closures"
7/19/2019,"I-10 Westbound on the Atchafalaya Basin Bridge from MM 135.7 (Ramah) to 117.5, St. Martin/Iberville Parish, Alternating Lane & Shoulder Closures"
7/19/2019,"I-10 Eastbound on the Atchafalaya Basin Bridge from MM 117 to 135.5 (Ramah), St. Martin/Iberville Parish, Alternating Lane & Shoulder Closures"
7/19/2019,Alternating Lane Closures on LA 415 Southbound Between US 190 and LA 986
7/19/2019,"NOW OPEN - US 190 Railroad Overpass at Acadiana Prep Circle, St. Landry Parish - Lane Closure"
7/19/2019,"REOPENED - Road Closure - LA 442: TANGIPAHOA RIVER BRIDGE REPLACEMENT, TANGIPAHOA PARISH, STATE PROJECT H.013052"
7/18/2019,"I-12, Livingston Parish, Emergency Lane Closure, S.P. H.010558"
7/18/2019,"Orleans Avenue On-Ramp to I-10 WB, Orleans Parish"
7/18/2019,"LA 406, Woodland Highway, Between F. Edward Hebert and Chancellor Drive, Plaquemines Parish"
7/18/2019,"REVISED: LA 541 (River Road), from Louisiana Street to the Harvey Locks, Jefferson parish"
7/18/2019,"LA 64, Livingston Parish, Road Closure, S.P. H.013230"
7/18/2019,"UPDATE: RAMP IS NOW OPEN - I-10, Downman Road Exit-Ramp, Orleans Parish"
7/18/2019,**Update: Reopened**;  LA 1178: between US 71 and LA 29;  Avoyelles Parish
7/18/2019,UPDATE ROAD NOW OPEN:  LA 1077 (LAKE ROAD) IN MADISONVILLE - ST. TAMMANY PARISH
7/18/2019,***UPDATE***I-10 WESTBOUND LEFT LANE IS NOW OPEN - CALCASIEU RIVER BRIDGE AT MP 28.7 - CALCASIEU PARISH
7/18/2019,LA 30 @ Lee Dr./ Brightside Ln
7/18/2019,"I-12 & I-10 Patching, East Baton Rouge Parish"
7/18/2019,"LA 42 (Highland Rd.) from Siegen Ln. to Perkins Rd., East Baton Rouge Parish"
7/18/2019,"LA 1 & LA 401 Emergency Drainage Repair, Assumption Parish, Road Closure **UPDATE**"
7/17/2019,"UPDATE: ROAD IS NOW OPEN: LA 23 Northbound at Myrtle Grove is closed due to flooding, Plaquemines Parish"
7/17/2019,ST. TAMMANY PARISH - I-10: MEDIAN PROTECTION-OAK HARBOR LIGHT/RAMP
7/17/2019,"LANE CLOSURE: LA 3032 (Shreveport-Barksdale) bridge over Red River, Caddo & Bossier Parishes"
7/17/2019,"LANE CLOSURE: LA 2 bridge over Black Bayou, Caddo Parish"
7/17/2019,"LA 3064 (Essen Ln) Northbound, East Baton Rouge Parish"
7/17/2019,"US 61/190 (Scenic Hwy) Northbound, East Baton Rouge"
7/17/2019,REVISED ENDING DATE:  ST. TAMMANY PARISH - I-10: MEDIAN PROTECTION-OAK HARBOR LIGHT/RAMP
7/17/2019,Vitrano RD. BRIDGE – TANGIPAHOA - STATE PROJECT H.011527
7/17/2019,***UPDATE***LA 27 ELLENDER BRIDGE (OVER INTRACOASTAL WATERWAY) MP 71.36 SOUTHBOUND RIGHT LANE CLOSURE – CALCASIEU PARISH
7/17/2019,UPDATE: Lane closure on I-10 eastbound (MP 2) complete - Calcasieu Parish
7/17/2019,UPDATE: Road/Bridge Closures in Iberia Parish
7/17/2019,UPDATE: Road/Bridge Closures in St. Mary Parish
7/17/2019,NOW OPEN - Humble Canal Bridge on LA 3147 - Vermilion Parish
7/17/2019,"Judge Perez Bridge, LA 23, Plaquemines Parish"
7/16/2019,"Martin Street from LA 31 (Berard Street) to North Main Street, St. Martin Parish, Lane Closure"
7/16/2019,"LA 1029 Road Closures between US 190 and LA 447, Livingston Parish"
7/16/2019,"UPDATE: LA 306 -- Water on Road, St. Charles Parish"
7/16/2019,7/16/19:  C A N C E L L E D:  ST. TAMMANY PARISH:  I-10: MEDIAN PROTECTION-OAK HARBOR LIGHT/RAMP
7/16/2019,"I-10 Eastbound and Westbound, St. Martin Parish, Alternating Lane Closures"
7/16/2019,"I-10 Eastbound and Westbound, Acadia & Lafayette Parish, Alternating Lane Closures"
7/16/2019,"I-610, Eastbound,  Orleans Parish"
7/16/2019,"LA 182 (West Pinhook Road), Lafayette Parish, Lane Closure"
7/16/2019,"UPDATE: REOPENED- I-55 On and Off Ramps @ Ruddock (Exit 7), St. John the Baptist Parish"
7/16/2019,UPDATE - Road/Bridge Closures in Vermilion Parish
7/16/2019,"UPDATE: ROAD IS OPEN: LA 3257 --  Road Closed, Jefferson Parish"
7/16/2019,"UPDATE: ROAD IS OPEN:  I-610 Eastbound exit ramp at Franklin Avenue, Orleans Parish"
7/16/2019,LA 445: S END I-12 OVERPASS – US 190 – TANGIPAHOA PARISH - STATE PROJECT H.012191
7/16/2019,"UPDATE: FLOOD GATE IS OPEN: US 90, Chef Menteur Highway, from flood gate to Venetian Isles, Orleans Parish"
7/16/2019,"UPDATE: ROAD IS OPEN: LA 45 --  Water on Road, Jefferson Parish"
7/16/2019,"UPDATE: ROAD IS OPEN: LA 18 (River Road), between Champagne Lane & Anna Street, St. Charles Parish"
7/16/2019,"UPDATED: ROAD IS OPEN: LA 55, Madison Canal Court Heading South, Terrebonne Parish"
7/16/2019,"UPDATE: ROAD IS OPEN: LA 55, 1 Mile North of the Humble Canal Bridge, Terrebonne Parish"
7/16/2019,"UPDATE: ROAD IS OPEN:  LA 1, from Humble Road to end of the roadway, Jefferson Parish"
7/16/2019,**Update: Reopened**;  LA 361: from LA 362 to St.Landry Parish Line;  Avoyelles Parish
7/16/2019,"UPDATE: FLOOD GATE IS OPEN: Highway 11, Orleans Parish"
7/16/2019,"UPDATE: ROAD IS OPEN:  LA 45, Jefferson Parish"
7/16/2019,"UPDATE: ROAD IS OPEN: LA 560-4, Jefferson Parish"
7/16/2019,"UPDATE: ROAD IS OPEN: LA 301,  Jefferson Parish"
7/16/2019,"UPDATE:  ROAD IS OPEN: LA 303 -- Water on Road, Jefferson Parish"
7/16/2019,**Update: Reopened**; LA 114: Mansura to Hessmer; Avoyelles Parish
7/16/2019,**Update: Reopened** ; LA 114: from LA 1 to intersection of LA 451; Avoyelles Parish
7/16/2019,"ALL ROADS OPEN: US 171, US 165, US 190, LA 26, LA 113, LA 1151 - ALLEN, BEAUREGARD, & CALCASIEU PARISH"
7/16/2019,UPDATE: ROAD REOPENED LA 26 in Oberlin  – Allen Parish
7/16/2019,UPDATE: ROAD REOPENED - US 165 NB – Allen Parish
7/15/2019,LA 113 REOPENED – Allen Parish
7/15/2019,UPDATE: US 171 from MP 11 to MP 13 has REOPENED – Calcasieu/Beauregard Parish
7/15/2019,NEW Traffic Signal – I-10 Westbound Exit Ramp (Exit 33) – Calcasieu Parish
7/15/2019,7/15/19:  REVISED TIMES:  ST. TAMMANY PARISH LANE CLOSURES I-59 NORTHBOUND AND SOUTHBOUND AT WEST PEARL RIVER BRIDGE
7/15/2019,"I-10 Eastbound on the Atchafalaya Basin Bridge from MM 117 to 135.5 (Ramah), St. Martin/Iberville Parish, Alternating Lane & Shoulder Closures"
7/15/2019,"LA 3102, Catahoula Parish *Update-OPEN*"
7/15/2019,"Harvey Tunnel, US 90B, Jefferson Parish"
7/15/2019,UPDATE: High water has receded on LA 384 – Calcasieu Parish
7/15/2019,"I-10 Westbound on the Atchafalaya Basin Bridge from MM 135.7 (Ramah) to 117.5, St. Martin/Iberville Parish, Alternating Lane & Shoulder Closures"
7/15/2019,"I-10 Eastbound on the Atchafalaya Basin Bridge from MM 136 (Ramah) to 140 (Grosse Tete), St. Martin/Iberville Parishes - Lane & Shoulder Closures"
7/15/2019,"I-10 Westbound on the Atchafalaya Basin Bridge from MM 140 (Grosse Tete) to 136 (Ramah), St. Martin/Iberville Parish, Lane & Shoulder Closures"
7/15/2019,**Update- Reopened**; LA 1176: between LA 29 to LA 115;  Avoyelles Parish
7/15/2019,UPDATE: High water has receded on LA 82 – Cameron Parish
7/15/2019,**Update: Reopened**; LA 29: from LA 107 to LA 114; Avoyelles Parish
7/15/2019,I-210 project nighttime closures for July 16 to July 18 – Calcasieu Parish
7/15/2019,**Update: Reopened**;  LA 115: I-49 to Bunkie; Avoyelles Parish
7/15/2019,"REVISED: FLOOD GATE IS NOW OPEN: US 11, From I-10 to the flood gate, Orleans Parish"
7/15/2019,"I-10 Westbound on the Atchafalaya Basin Bridge from MM 135.7 (Ramah) to 117.5, St. Martin/Iberville Parish, Alternating Lane & Shoulder Closures"
7/15/2019,High water on US 190 – Allen Parish
7/15/2019,High water on LA 113 – Allen/Beauregard Parish
7/15/2019,"LA 64, Livingston Parish, Road Closure, S.P. H.013230"
7/15/2019,High water on US 165 NB - Allen Parish
7/15/2019,**UPDATE** LA 1138-2 (W Prien Lake Road) Westbound Shoulder Closure HAS BEEN CANCELED—Calcasieu Parish
7/15/2019,"I-10 from Power Boulevard to I-310 interchange, St. Charles Parish, S.P. No. H.013599"
7/15/2019,UPDATED:Road/Bridge Closures in St. Martin Parish
7/15/2019,UPDATE:Road/Bridge Closures in St. Mary Parish
7/15/2019,**UPDATE**ROAD IS REOPENED - LA 12 NEAR RAGLEY AT MP 33.4 (1.5 mi. WEST OF US 171) - BEAUREGARD PARISH
7/15/2019,High water on LA 1151 - Allen Parish
7/14/2019,High water on US 165 SB - Allen Parish
7/14/2019,"REVISED: GATES ARE OPEN: LA 39, Plaquemines Parish"
7/14/2019,"REVISED: ROAD IS OPEN: US 90 Floodgate east of the intersection of US 90 and US 11, Orleans Parish"
7/14/2019,"REVISED: ROAD IS OPEN: LA 45 is closed just south of the intersection of Merlin Road at the flood gate, Jefferson Parish"
7/14/2019,UPDATED:Road Closures in Lafayette Parish
7/14/2019,"REVISED: ROAD IS OPEN: LA 46, at the flood gate, St. Benard Parish"
7/14/2019,"Update: LA 77, Pointe Coupee Parish, in Fordoche, Road Closure-NOW OPEN"
7/14/2019,REVISED: ROAD IS OPEN: LA 665 - Terrebonne Parish - Floodgate Closure
7/14/2019,Update: EMERGENCY ROAD CLOSURE: I-10 EB past Highland Road in East Baton Rouge Parish (NOW OPEN)
7/14/2019,REVISED: ROAD IS NOW OPEN: LA 56 -Terrebonne Parish - Floodgate Closure
7/14/2019,"Update: LA 10, Pointe Coupee Parish, Lane Closure (NOW OPEN)"
7/14/2019,EMERGENCY ROAD CLOSURE: LA 952 0.3 miles north of LA 10 East Felician Parish
