date,closed,report,query_string,lat,lng,query_score,field_score
7/16/2020,,"I-10 eastbound from mile marker 114.5 to Exit 115 - LA 347 (Henderson, Cecilia), St. Martin Parish, Alternating Lane Closures","I-10+eastbound+from+mile+marker+114.5+to+Exit+115+-+LA+347+(Henderson,+Cecilia),+St.+Martin+Parish,+Alternating+Lane+Closures",0.0,0.0,0.0,0.0
7/16/2020,,US 167 (North) over Bear Creek; Grant Parish; Lane Reduction,US+167+(North)+over+Bear+Creek;+Grant+Parish;+Lane+Reduction,32.4108,-92.9692,0.36,"{'country': 1.0, 'state': 1.0, 'district': 1.0}"
7/16/2020,,"EXTENDED!!  I-10 EB & WB on the Atchafalaya Basin Bridge from MM 117 to MM 141, St. Martin/Iberville Parish, Alternating Lane & Shoulder Closures","EXTENDED!!++I-10+EB+&+WB+on+the+Atchafalaya+Basin+Bridge+from+MM+117+to+MM+141,+St.+Martin/Iberville+Parish,+Alternating+Lane+&+Shoulder+Closures",30.44335,-91.18664,0.41,{'state': 1.0}
7/16/2020,,"US 90 EB & WB on the Atchafalaya River Bridge, Bayou Ramous Bridge & Bayou Boeuf Bridge, St. Mary Parish, Alternating Lane Closures","US+90+EB+&+WB+on+the+Atchafalaya+River+Bridge,+Bayou+Ramous+Bridge+&+Bayou+Boeuf+Bridge,+St.+Mary+Parish,+Alternating+Lane+Closures",30.03233,-89.9243,0.87,"{'state': 1.0, 'streets': [1.0]}"
7/16/2020,,"NOW OPEN!! - Emergency Lane Closure for Bridge Repairs, I-10 Eastbound at milepost 73.6 in Egan, Acadia Parish","NOW+OPEN!!+-+Emergency+Lane+Closure+for+Bridge+Repairs,+I-10+Eastbound+at+milepost+73.6+in+Egan,+Acadia+Parish",0.0,0.0,0.0,0.0
7/15/2020,,"I-10 EB & WB from I-49 (MM 103) to Exit 109- LA 328 (Breaux Bridge), Lafayette/St. Martin Parish, Intermittent Short Term Lane Closures","I-10+EB+&+WB+from+I-49+(MM+103)+to+Exit+109-+LA+328+(Breaux+Bridge),+Lafayette/St.+Martin+Parish,+Intermittent+Short+Term+Lane+Closures",30.035,-89.98148,0.86,"{'state': 1.0, 'streets': [1.0]}"
7/15/2020,,"I-10 WB from MM 108 (Bayou Teche) to MM 107 (WB Weigh Station), St. Martin Parish, Lane Closure","I-10+WB+from+MM+108+(Bayou+Teche)+to+MM+107+(WB+Weigh+Station),+St.+Martin+Parish,+Lane+Closure",0.0,0.0,0.0,0.0
7/15/2020,,"US 90 (Claiborne Ave) between General Ogden & Cambronne Street, Orleans Parish","US+90+(Claiborne+Ave)+between+General+Ogden+&+Cambronne+Street,+Orleans+Parish",30.44512,-91.15667,0.36,"{'country': 1.0, 'state': 1.0, 'district': 0.71}"
7/15/2020,,"LA 42 Widening and Improvements, Lane Shift, Ascension Parish","LA+42+Widening+and+Improvements,+Lane+Shift,+Ascension+Parish",0.0,0.0,0.0,0.0
7/15/2020,,ST. TAMMANY PARISH – LA 59: Roundabout at Lonesome Rd,ST.+TAMMANY+PARISH+–+LA+59:+Roundabout+at+Lonesome+Rd,30.38712,-90.06334,0.56,"{'state': 1.0, 'county': 1.0, 'streets': [1.0]}"
7/15/2020,,"I-10 - Orleans Parish, S.P. # H.012602.6","I-10+-+Orleans+Parish,+S.P.+#+H.012602.6",0.0,0.0,0.0,0.0
7/15/2020,,"US 90 Eastbound & Westbound, St. Mary Parish, Lane Closures","US+90+Eastbound+&+Westbound,+St.+Mary+Parish,+Lane+Closures",30.23632,-93.26089,0.77,"{'state': 1.0, 'streets': [0.95]}"
7/15/2020,,"I-10 - Orleans Parish, S.P. # H.012602.6","I-10+-+Orleans+Parish,+S.P.+#+H.012602.6",0.0,0.0,0.0,0.0
7/15/2020,,"I-10 - Jefferson Parish, H.011670","I-10+-+Jefferson+Parish,+H.011670",29.99863,-90.17604,0.62,"{'state': 1.0, 'county': 1.0, 'streets': [1.0]}"
7/15/2020,,H.011295 -- LA 73: Government St. -- East Baton Rouge Parish,H.011295+--+LA+73:+Government+St.+--+East+Baton+Rouge+Parish,30.44455,-91.13876,0.6,"{'state': 1.0, 'city': 1.0, 'streets': [1.0]}"
7/15/2020,,H.013331 -- LA 427: Perkins Rd. -- East Baton Rouge Parish,H.013331+--+LA+427:+Perkins+Rd.+--+East+Baton+Rouge+Parish,30.34311,-91.01849,0.64,"{'state': 1.0, 'city': 1.0, 'streets': [1.0]}"
7/15/2020,,I-12 EB and La-21 Interchange: Road Inspection,I-12+EB+and+La-21+Interchange:+Road+Inspection,0.0,0.0,0.0,0.0
7/15/2020,,US 165 in Ouachita Parish; Lane Closure; SP No. H.008221,US+165+in+Ouachita+Parish;+Lane+Closure;+SP+No.+H.008221,0.0,0.0,0.0,0.0
7/15/2020,,US 165 in Ouachita Parish; Lane Closure; SP No. H.008221,US+165+in+Ouachita+Parish;+Lane+Closure;+SP+No.+H.008221,0.0,0.0,0.0,0.0
7/15/2020,,"I-310, St. Charles Parish, S.P. H.012617","I-310,+St.+Charles+Parish,+S.P.+H.012617",30.18101,-93.23806,0.53,"{'state': 1.0, 'city': 0.5, 'streets': [0.85]}"
7/14/2020,,"RAMP CLOSURE: LA 3132 on-ramp from Walker Road, Caddo Parish","RAMP+CLOSURE:+LA+3132+on-ramp+from+Walker+Road,+Caddo+Parish",0.0,0.0,0.0,0.0
7/14/2020,,"US 90, Danziger Bridge - (SP# H.000303.6)","US+90,+Danziger+Bridge+-+(SP#+H.000303.6)",0.0,0.0,0.0,0.0
7/14/2020,,"RAMP CLOSURES: I-20 at Exit 38 (Goodwill Road), Webster Parish","RAMP+CLOSURES:+I-20+at+Exit+38+(Goodwill+Road),+Webster+Parish",0.0,0.0,0.0,0.0
7/14/2020,,"I-55 & I-12 DISTRICT WIDE OGFC SPOT REPAIR – LIVINGSTON, ST. TAMMANY, & TANGIPAHOA PARISHES - STATE PROJECT H.013903","I-55+&+I-12+DISTRICT+WIDE+OGFC+SPOT+REPAIR+–+LIVINGSTON,+ST.+TAMMANY,+&+TANGIPAHOA+PARISHES+-+STATE+PROJECT+H.013903",30.1976,-90.43223,1.0,"{'state': 1.0, 'streets': [1.0]}"
7/14/2020,,"I-10, Orleans Parish, H.013587.6","I-10,+Orleans+Parish,+H.013587.6",30.01426,-89.9404,0.7,"{'state': 1.0, 'county': 1.0, 'streets': [0.85], 'houseNumber': 1.0}"
7/14/2020,,I-55: OVERHEAD SIGN UPGRADE – TANGIPAHOA PARISH - STATE PROJECT H.013845,I-55:+OVERHEAD+SIGN+UPGRADE+–+TANGIPAHOA+PARISH+-+STATE+PROJECT+H.013845,0.0,0.0,0.0,0.0
7/14/2020,,US-61 On Ramp to I-10 - Closure - Ascension Parish,US-61+On+Ramp+to+I-10+-+Closure+-+Ascension+Parish,30.22217,-90.93801,0.54,"{'country': 1.0, 'state': 1.0, 'county': 1.0, 'streets': [0.85]}"
7/14/2020,,Update: I-20 Eastbound Lane Closures/ Lincoln Parish; Westbound now Open,Update:+I-20+Eastbound+Lane+Closures/+Lincoln+Parish;+Westbound+now+Open,0.0,0.0,0.0,0.0
7/14/2020,,I-12 EASTBOUND at the I-55 INTERCHANGE- TANGIPAHOA PARISH,I-12+EASTBOUND+at+the+I-55+INTERCHANGE-+TANGIPAHOA+PARISH,0.0,0.0,0.0,0.0
7/13/2020,,RESCHEDULED - LANE CLOSURE: I-49 Southbound Lane at LA 3250 (Sugarhouse Road); Rapides Parish,RESCHEDULED+-+LANE+CLOSURE:+I-49+Southbound+Lane+at+LA+3250+(Sugarhouse+Road);+Rapides+Parish,0.0,0.0,0.0,0.0
7/13/2020,,"LA 176 (Moss Street) NB & SB under the I-10 Overpass, Lafayette Parish, Road Closure","LA+176+(Moss+Street)+NB+&+SB+under+the+I-10+Overpass,+Lafayette+Parish,+Road+Closure",30.23052,-92.00897,0.85,"{'state': 1.0, 'streets': [1.0], 'houseNumber': 1.0}"
7/13/2020,,"Louisiana Avenue NB & SB under the I-10 Overpass, Lafayette Parish, Alternating Lane Closures","Louisiana+Avenue+NB+&+SB+under+the+I-10+Overpass,+Lafayette+Parish,+Alternating+Lane+Closures",29.92936,-90.09204,0.92,"{'state': 1.0, 'streets': [1.0]}"
7/13/2020,,ST. TAMMANY PARISH - I-12: US 190 TO LA 59,ST.+TAMMANY+PARISH+-+I-12:+US+190+TO+LA+59,30.2931,-89.81653,0.68,"{'country': 1.0, 'state': 1.0, 'county': 1.0, 'streets': [0.9]}"
7/13/2020,,"UPDATE - NOW OPEN: LA 3049 near Cash Point, Caddo Parish","UPDATE+-+NOW+OPEN:+LA+3049+near+Cash+Point,+Caddo+Parish",32.6167,-93.77046,0.56,"{'state': 1.0, 'county': 1.0, 'district': 1.0, 'streets': [1.0]}"
7/13/2020,,"REMINDER TO PUBLIC - LA 733 (East Broussard Road) & Kaliste Saloom Road, Lafayette Parish, Traffic Switch","REMINDER+TO+PUBLIC+-+LA+733+(East+Broussard+Road)+&+Kaliste+Saloom+Road,+Lafayette+Parish,+Traffic+Switch",30.14823,-91.96501,0.38,"{'state': 1.0, 'city': 1.0}"
7/13/2020,,Canceled - US 90 Danziger Bridge,Canceled+-+US+90+Danziger+Bridge,30.44335,-91.18664,0.31,"{'country': 1.0, 'state': 1.0}"
7/13/2020,,"LA 16, Livingston Parish, Road Closure, S.P. H.013230","LA+16,+Livingston+Parish,+Road+Closure,+S.P.+H.013230",0.0,0.0,0.0,0.0
7/10/2020,,"NOW OPEN - LA 1252 at Bayou Vermilion Bridge, Lafayette Parish, Emergency Bridge Closure","NOW+OPEN+-+LA+1252+at+Bayou+Vermilion+Bridge,+Lafayette+Parish,+Emergency+Bridge+Closure",30.23983,-91.9651,0.33,"{'state': 1.0, 'city': 1.0, 'district': 0.85}"
7/10/2020,,UPDATE: Reopend - Road closure on LA 397 – Calcasieu Parish,UPDATE:+Reopend+-+Road+closure+on+LA+397+–+Calcasieu+Parish,0.0,0.0,0.0,0.0
7/10/2020,,"I-10, Orleans Parish","I-10,+Orleans+Parish",30.01426,-89.9404,0.92,"{'state': 1.0, 'county': 1.0, 'streets': [0.85], 'houseNumber': 1.0}"
7/10/2020,,"REVISED: SHOULDER CLOSURE: US 61, from RR Overpass to LA 50, in Jefferson & St. Charles Parish, S.P. No H.000320","REVISED:+SHOULDER+CLOSURE:+US+61,+from+RR+Overpass+to+LA+50,+in+Jefferson+&+St.+Charles+Parish,+S.P.+No+H.000320",0.0,0.0,0.0,0.0
7/10/2020,,I-10 WB (EAST BATON ROUGE PARISH) LANE CLOSURE,I-10+WB+(EAST+BATON+ROUGE+PARISH)+LANE+CLOSURE,30.41785,-91.14896,0.67,"{'state': 1.0, 'city': 1.0, 'streets': [0.63]}"
7/10/2020,,I-10 eastbound to I-210 eastbound ramp closure – Calcasieu Parish,I-10+eastbound+to+I-210+eastbound+ramp+closure+–+Calcasieu+Parish,0.0,0.0,0.0,0.0
7/10/2020,,"NOW OPEN - EMERGENCY ROAD CLOSURE - LA 343 (South Richfield Road) from LA 720 (West Congress Street) to US 90, Lafayette Parish, Road Closure","NOW+OPEN+-+EMERGENCY+ROAD+CLOSURE+-+LA+343+(South+Richfield+Road)+from+LA+720+(West+Congress+Street)+to+US+90,+Lafayette+Parish,+Road+Closure",0.0,0.0,0.0,0.0
7/10/2020,,"EXTENDED - US 167 (Johnston Street) Northbound & Southbound from Maurice to West & East Broussard Road, Vermilion/Lafayette Parish, Lane Closure","EXTENDED+-+US+167+(Johnston+Street)+Northbound+&+Southbound+from+Maurice+to+West+&+East+Broussard+Road,+Vermilion/Lafayette+Parish,+Lane+Closure",0.0,0.0,0.0,0.0
7/10/2020,,"I-10, Jefferson and St. Charles Parish, S.P. No. H.013829","I-10,+Jefferson+and+St.+Charles+Parish,+S.P.+No.+H.013829",0.0,0.0,0.0,0.0
7/10/2020,,Nighttime lane closure: I-10 WB between LA 108 and I-210 – Calcasieu Parish,Nighttime+lane+closure:+I-10+WB+between+LA+108+and+I-210+–+Calcasieu+Parish,0.0,0.0,0.0,0.0
7/10/2020,,"I-10, Orleans Parish, H.013587.6","I-10,+Orleans+Parish,+H.013587.6",30.01426,-89.9404,0.7,"{'state': 1.0, 'county': 1.0, 'streets': [0.85], 'houseNumber': 1.0}"
7/10/2020,,I-10 WB (EAST BATON ROUGE PARISH) LANE CLOSURE,I-10+WB+(EAST+BATON+ROUGE+PARISH)+LANE+CLOSURE,30.41785,-91.14896,0.67,"{'state': 1.0, 'city': 1.0, 'streets': [0.63]}"
7/10/2020,,I-10 WB (EAST BATON ROUGE PARISH) LANE CLOSURE,I-10+WB+(EAST+BATON+ROUGE+PARISH)+LANE+CLOSURE,30.41785,-91.14896,0.67,"{'state': 1.0, 'city': 1.0, 'streets': [0.63]}"
7/10/2020,,"EXTENDED  I-10 EB from MM 108 (Bayou Teche) to Exit 109 - LA 328 (Breaux Bridge), St. Martin Parish, Lane Closure","EXTENDED++I-10+EB+from+MM+108+(Bayou+Teche)+to+Exit+109+-+LA+328+(Breaux+Bridge),+St.+Martin+Parish,+Lane+Closure",0.0,0.0,0.0,0.0
7/10/2020,,"I-10 WB from MM 108 (Bayou Teche) to MM 107 (WB Weigh Station), St. Martin Parish, Lane Closure","I-10+WB+from+MM+108+(Bayou+Teche)+to+MM+107+(WB+Weigh+Station),+St.+Martin+Parish,+Lane+Closure",0.0,0.0,0.0,0.0
7/10/2020,,UPDATE: New time - Road closure on LA 109 – Calcasieu Parish,UPDATE:+New+time+-+Road+closure+on+LA+109+–+Calcasieu+Parish,0.0,0.0,0.0,0.0
7/10/2020,,"I-12, Livingston Parish, Lane Closure, S.P. H.011278","I-12,+Livingston+Parish,+Lane+Closure,+S.P.+H.011278",0.0,0.0,0.0,0.0
7/9/2020,,Emergency Road Closure; LA 468: 0.3 miles east of US 171 intersection; Vernon Parish,Emergency+Road+Closure;+LA+468:+0.3+miles+east+of+US+171+intersection;+Vernon+Parish,0.0,0.0,0.0,0.0
7/9/2020,,"I-10, St. Charles Parish, H.014301","I-10,+St.+Charles+Parish,+H.014301",30.21541,-93.19962,0.54,"{'state': 1.0, 'city': 0.5, 'streets': [1.0]}"
7/9/2020,,"REVISED:  I-310, St. Charles Parish, S.P. H.012617","REVISED:++I-310,+St.+Charles+Parish,+S.P.+H.012617",0.0,0.0,0.0,0.0
7/9/2020,,"EXTENDED - I-10 Eastbound between MM 114 & MM 117, St. Martin Parish, Alternating Lane Closures","EXTENDED+-+I-10+Eastbound+between+MM+114+&+MM+117,+St.+Martin+Parish,+Alternating+Lane+Closures",0.0,0.0,0.0,0.0
7/9/2020,,*** UPDATE*** DOTD announces upcoming US 190 lane closures in East Baton Rouge Parish,***+UPDATE***+DOTD+announces+upcoming+US+190+lane+closures+in+East+Baton+Rouge+Parish,30.53775,-91.09512,0.33,"{'country': 1.0, 'state': 1.0, 'county': 1.0}"
7/9/2020,,District 08 Various Routes; H.013604; State Hwy Sign Replacement Project,District+08+Various+Routes;+H.013604;+State+Hwy+Sign+Replacement+Project,0.0,0.0,0.0,0.0
7/9/2020,,DOTD announces upcoming LA 67 (Plank Rd) Lane closures in East Baton Rouge Parish,DOTD+announces+upcoming+LA+67+(Plank+Rd)+Lane+closures+in+East+Baton+Rouge+Parish,0.0,0.0,0.0,0.0
7/9/2020,,"LA-427 (S. Acadian Thruway): I-10 - LA-73 (Government St.), East Baton Rouge Parish","LA-427+(S.+Acadian+Thruway):+I-10+-+LA-73+(Government+St.),+East+Baton+Rouge+Parish",30.44513,-91.1546,0.54,"{'state': 1.0, 'city': 1.0, 'streets': [1.0], 'houseNumber': 1.0}"
7/9/2020,,"LA 30 @ Lee Dr./ Brightside Ln, East Baton Rouge","LA+30+@+Lee+Dr./+Brightside+Ln,+East+Baton+Rouge",30.53775,-91.09512,0.51,"{'state': 1.0, 'county': 1.0}"
7/9/2020,,"REVISED: I-10 Exit Ramp to Tulane Avenue, Orleans Parish","REVISED:+I-10+Exit+Ramp+to+Tulane+Avenue,+Orleans+Parish",29.95786,-90.07902,0.55,"{'state': 1.0, 'city': 0.9, 'district': 0.69, 'streets': [1.0]}"
7/9/2020,,ST. TAMMANY PARISH – LA 40: TCHEFUNCTE RIVER BRIDGE,ST.+TAMMANY+PARISH+–+LA+40:+TCHEFUNCTE+RIVER+BRIDGE,30.43698,-90.1585,0.61,"{'state': 1.0, 'county': 1.0, 'streets': [0.75]}"
7/8/2020,,Nighttime lane closure: I-10 EB between LA 108 and I-210 – Calcasieu Parish,Nighttime+lane+closure:+I-10+EB+between+LA+108+and+I-210+–+Calcasieu+Parish,0.0,0.0,0.0,0.0
7/8/2020,,H.011295 -- LA 73: Government St. -- East Baton Rouge Parish,H.011295+--+LA+73:+Government+St.+--+East+Baton+Rouge+Parish,30.44455,-91.13876,0.6,"{'state': 1.0, 'city': 1.0, 'streets': [1.0]}"
7/8/2020,,"US 90 (S. Clairborne Avenue), Orleans Parish","US+90+(S.+Clairborne+Avenue),+Orleans+Parish",29.95875,-90.07775,0.8,"{'country': 1.0, 'state': 1.0, 'city': 0.6, 'streets': [0.99], 'houseNumber': 0.9}"
7/8/2020,,TEST,TEST,32.42646,-93.86729,0.92,"{'state': 1.0, 'streets': [0.65]}"
7/8/2020,,"LA 541 (River Road), Jefferson Parish, H.012553.6","LA+541+(River+Road),+Jefferson+Parish,+H.012553.6",29.91991,-90.20114,0.59,"{'state': 1.0, 'county': 1.0, 'streets': [1.0]}"
7/8/2020,,SECOND DATE REVISION- ST. TAMMANY PARISH - I-12: US 190 TO LA 59,SECOND+DATE+REVISION-+ST.+TAMMANY+PARISH+-+I-12:+US+190+TO+LA+59,0.0,0.0,0.0,0.0
7/8/2020,,"ROAD CLOSURE: LA 835 in Morehouse Parish near Jones, LA","ROAD+CLOSURE:+LA+835+in+Morehouse+Parish+near+Jones,+LA",32.97285,-91.64473,0.43,"{'state': 1.0, 'county': 1.0, 'city': 1.0}"
7/7/2020,,"I-10, Orleans Parish, H.013587.6","I-10,+Orleans+Parish,+H.013587.6",30.01426,-89.9404,0.7,"{'state': 1.0, 'county': 1.0, 'streets': [0.85], 'houseNumber': 1.0}"
7/7/2020,,"CORRECTION - BRIDGE CLOSURE: LA 1 (Simmesport Bridge) over Atchafalaya River, Avoyelles Parish","CORRECTION+-+BRIDGE+CLOSURE:+LA+1+(Simmesport+Bridge)+over+Atchafalaya+River,+Avoyelles+Parish",0.0,0.0,0.0,0.0
7/7/2020,,ST. TAMMANY PARISH - I-10: LANE CLOSURES (SLIDELL) S.P. H.011024,ST.+TAMMANY+PARISH+-+I-10:+LANE+CLOSURES+(SLIDELL)+S.P.+H.011024,30.2931,-89.81653,0.56,"{'state': 1.0, 'county': 1.0, 'city': 1.0, 'streets': [0.9]}"
7/7/2020,,St. Tammany Parish - LA 41 (Dump Road - LA 435) - Lane Closures,St.+Tammany+Parish+-+LA+41+(Dump+Road+-+LA+435)+-+Lane+Closures,0.0,0.0,0.0,0.0
7/7/2020,,"I-12, Livingston Parish, Lane Closure, S.P. H.011278","I-12,+Livingston+Parish,+Lane+Closure,+S.P.+H.011278",0.0,0.0,0.0,0.0
7/6/2020,,LA 42 (EAST BATON ROUGE PARISH) ROAD CLOSURE,LA+42+(EAST+BATON+ROUGE+PARISH)+ROAD+CLOSURE,30.53775,-91.09512,0.52,"{'state': 1.0, 'county': 1.0}"
7/6/2020,,I-10  (EAST BATON ROUGE PARISH) LANE CLOSURE,I-10++(EAST+BATON+ROUGE+PARISH)+LANE+CLOSURE,30.47326,-91.10306,0.56,"{'state': 1.0, 'city': 1.0, 'streets': [0.85]}"
7/6/2020,,***UPDATE*** Roadway Now CLEAR***Roadway Flooded**** I-110 @ Governor's Curve East Baton Rouge,***UPDATE***+Roadway+Now+CLEAR***Roadway+Flooded****+I-110+@+Governor's+Curve+East+Baton+Rouge,0.0,0.0,0.0,0.0
7/6/2020,,*** UPDATE*** I 110 Road Closure BOTH Directions due to Flooding from Capitol Access Road to N. 22nd Street,***+UPDATE***+I+110+Road+Closure+BOTH+Directions+due+to+Flooding+from+Capitol+Access+Road+to+N.+22nd+Street,0.0,0.0,0.0,0.0
7/6/2020,,ROAD CLOSURE I-10 WB off ramp to Port Allen Lane (LA 1 North) West Baton Rouge Parish,ROAD+CLOSURE+I-10+WB+off+ramp+to+Port+Allen+Lane+(LA+1+North)+West+Baton+Rouge+Parish,30.43492,-91.24183,0.51,"{'state': 1.0, 'county': 1.0, 'city': 1.0, 'streets': [0.9]}"
7/6/2020,,"LA 677 between West St. Peter Steet & West Main Street, Iberia Parish, Lane Closure","LA+677+between+West+St.+Peter+Steet+&+West+Main+Street,+Iberia+Parish,+Lane+Closure",30.01143,-91.82549,0.76,"{'state': 1.0, 'streets': [0.94], 'houseNumber': 1.0}"
7/6/2020,,"US 90 Danziger Bridge, Orleans Parish, SP# H.000303.6","US+90+Danziger+Bridge,+Orleans+Parish,+SP#+H.000303.6",0.0,0.0,0.0,0.0
7/6/2020,,"LA 182 (North Main Street) near Littell Street, St. Landry Parish, Lane Closure","LA+182+(North+Main+Street)+near+Littell+Street,+St.+Landry+Parish,+Lane+Closure",0.0,0.0,0.0,0.0
7/6/2020,,"LA 47, Orleans & St. Bernard Parish, H.013560.6","LA+47,+Orleans+&+St.+Bernard+Parish,+H.013560.6",30.00471,-89.93902,1.0,"{'state': 1.0, 'county': 1.0, 'streets': [1.0]}"
7/2/2020,,"LA 22 - Partial Lane Closure -  Project #: H.013113 - Livingston Parish, Tangipahoa Parish","LA+22+-+Partial+Lane+Closure+-++Project+#:+H.013113+-+Livingston+Parish,+Tangipahoa+Parish",0.0,0.0,0.0,0.0
7/2/2020,,"LA 22 - Partial Lane Closure -  Project #: H.013113 - Livingston Parish, Tangipahoa Parish","LA+22+-+Partial+Lane+Closure+-++Project+#:+H.013113+-+Livingston+Parish,+Tangipahoa+Parish",0.0,0.0,0.0,0.0
7/2/2020,,H.011295 -- LA 73: Government St. -- East Baton Rouge Parish,H.011295+--+LA+73:+Government+St.+--+East+Baton+Rouge+Parish,30.44455,-91.13876,0.6,"{'state': 1.0, 'city': 1.0, 'streets': [1.0]}"
7/2/2020,,"I-10, Orleans Parish, H.013587.6","I-10,+Orleans+Parish,+H.013587.6",30.01426,-89.9404,0.7,"{'state': 1.0, 'county': 1.0, 'streets': [0.85], 'houseNumber': 1.0}"
7/2/2020,,"I-10, Jefferson and St. Charles Parish, S.P. No. H.013839","I-10,+Jefferson+and+St.+Charles+Parish,+S.P.+No.+H.013839",0.0,0.0,0.0,0.0
7/2/2020,,"UPDATE:  I-10, Orleans Parish, SP# H.010018.6","UPDATE:++I-10,+Orleans+Parish,+SP#+H.010018.6",0.0,0.0,0.0,0.0
7/2/2020,,LA-77 Road Closure at Union Pacific Railroad Crossing (Milepost 43.955),LA-77+Road+Closure+at+Union+Pacific+Railroad+Crossing+(Milepost+43.955),0.0,0.0,0.0,0.0
7/2/2020,,Intermittent Lane Closures on LA 14 NB – Calcasieu Parish,Intermittent+Lane+Closures+on+LA+14+NB+–+Calcasieu+Parish,0.0,0.0,0.0,0.0
7/2/2020,,Nighttime lane closure: I-10 EB and WB between LA 108 and I-210 – Calcasieu Parish,Nighttime+lane+closure:+I-10+EB+and+WB+between+LA+108+and+I-210+–+Calcasieu+Parish,0.0,0.0,0.0,0.0
7/2/2020,,ST. TAMMANY PARISH - I-12: US 190 TO LA 59,ST.+TAMMANY+PARISH+-+I-12:+US+190+TO+LA+59,30.2931,-89.81653,0.68,"{'country': 1.0, 'state': 1.0, 'county': 1.0, 'streets': [0.9]}"
7/2/2020,,I-55 - Partial Lane Closure -  Project #: H.012874 - Tangipahoa Parish,I-55+-+Partial+Lane+Closure+-++Project+#:+H.012874+-+Tangipahoa+Parish,0.0,0.0,0.0,0.0
7/2/2020,,I-55 - Partial Lane Closure -  Project #: H.012874 - Tangipahoa Parish,I-55+-+Partial+Lane+Closure+-++Project+#:+H.012874+-+Tangipahoa+Parish,0.0,0.0,0.0,0.0
7/2/2020,,I-55 - Partial Lane Closure -  Project #: H.012874 - Tangipahoa Parish,I-55+-+Partial+Lane+Closure+-++Project+#:+H.012874+-+Tangipahoa+Parish,0.0,0.0,0.0,0.0
7/2/2020,,I-55 - Partial Lane Closure -  Project #: H.012874 - Tangipahoa Parish,I-55+-+Partial+Lane+Closure+-++Project+#:+H.012874+-+Tangipahoa+Parish,0.0,0.0,0.0,0.0
7/2/2020,,I-55 - Partial Lane Closure -  Project #: H.012874 - Tangipahoa Parish,I-55+-+Partial+Lane+Closure+-++Project+#:+H.012874+-+Tangipahoa+Parish,0.0,0.0,0.0,0.0
7/2/2020,,I-55 - Partial Lane Closure -  Project #: H.012874 - Tangipahoa Parish,I-55+-+Partial+Lane+Closure+-++Project+#:+H.012874+-+Tangipahoa+Parish,0.0,0.0,0.0,0.0
7/2/2020,,I-55 - Partial Lane Closure -  Project #: H.012874 - Tangipahoa Parish,I-55+-+Partial+Lane+Closure+-++Project+#:+H.012874+-+Tangipahoa+Parish,0.0,0.0,0.0,0.0
7/2/2020,,I-55 - Partial Lane Closure -  Project #: H.012874 - Tangipahoa Parish,I-55+-+Partial+Lane+Closure+-++Project+#:+H.012874+-+Tangipahoa+Parish,0.0,0.0,0.0,0.0
7/2/2020,,"LA 3125: Improvements at LA 642 Lane Closure, St. James Parish","LA+3125:+Improvements+at+LA+642+Lane+Closure,+St.+James+Parish",0.0,0.0,0.0,0.0
7/2/2020,,"I-10 Eastbound between MM 114 & MM 117, St. Martin Parish, Alternating Lane Closures","I-10+Eastbound+between+MM+114+&+MM+117,+St.+Martin+Parish,+Alternating+Lane+Closures",0.0,0.0,0.0,0.0
7/2/2020,,US 165 in Ouachita Parish; Lane Closure; SP No. H.008221,US+165+in+Ouachita+Parish;+Lane+Closure;+SP+No.+H.008221,0.0,0.0,0.0,0.0
7/2/2020,,"LA 16, Livingston Parish, Road Closure, S.P. H.013230","LA+16,+Livingston+Parish,+Road+Closure,+S.P.+H.013230",0.0,0.0,0.0,0.0
7/2/2020,,DOTD announces upcoming US 190 road closures in East Baton Rouge Parish,DOTD+announces+upcoming+US+190+road+closures+in+East+Baton+Rouge+Parish,0.0,0.0,0.0,0.0
7/2/2020,,"I-310, St. Charles Parish, S.P. H.012617","I-310,+St.+Charles+Parish,+S.P.+H.012617",30.18101,-93.23806,0.53,"{'state': 1.0, 'city': 0.5, 'streets': [0.85]}"
7/2/2020,,"LANE CLOSURE: LA 3094 (Hearne Ave.) bridge over KCS RR, Caddo Parish","LANE+CLOSURE:+LA+3094+(Hearne+Ave.)+bridge+over+KCS+RR,+Caddo+Parish",0.0,0.0,0.0,0.0
7/2/2020,,UPDATED DATES: LA 14 (Gerstner Memorial Drive) Northbound lanes and center turn lane Intermittent Closures: MP 2 - Calcasieu Parish,UPDATED+DATES:+LA+14+(Gerstner+Memorial+Drive)+Northbound+lanes+and+center+turn+lane+Intermittent+Closures:+MP+2+-+Calcasieu+Parish,0.0,0.0,0.0,0.0
7/1/2020,,LA 16 - Partial Lane Closure -  Project #: H.013230 - Livingston Parish,LA+16+-+Partial+Lane+Closure+-++Project+#:+H.013230+-+Livingston+Parish,0.0,0.0,0.0,0.0
7/1/2020,,LA 16 - Partial Lane Closure -  Project #: H.013230 - Livingston Parish,LA+16+-+Partial+Lane+Closure+-++Project+#:+H.013230+-+Livingston+Parish,0.0,0.0,0.0,0.0
7/1/2020,,LA 16 - Partial Lane Closure -  Project #: H.013230 - Livingston Parish,LA+16+-+Partial+Lane+Closure+-++Project+#:+H.013230+-+Livingston+Parish,0.0,0.0,0.0,0.0
7/1/2020,,LA 16 - Partial Lane Closure -  Project #: H.013230 - Livingston Parish,LA+16+-+Partial+Lane+Closure+-++Project+#:+H.013230+-+Livingston+Parish,0.0,0.0,0.0,0.0
