Index,User,Text,Date,Favorites,Retweets,Mentions,HashTags,streets,highways,exits,markers,road_closed,predictions,query,query_string,lat,lng,query_score,field_score
547,TotalTrafficBTR,"Accident, left lane blocked in #Lafayette on I 10 WB at Louisiana Ave/Exit 104 #traffic http://bit.ly/12oyfoo",2020-08-28 15:45:44+00:00,0,0,,#Lafayette #traffic,['louisiana ave'],[],['exit 104'],[],1.0,1.0,"'louisiana ave','exit 104'",louisiana+ave%2C+exit+104,31.62969,-91.55383,0.85,"{'state': 0.89, 'streets': [1.0], 'houseNumber': 1.0}"
639,TotalTrafficAUS,"Accident cleared in #Travis on I-35 NB at Cesar Chavez St/Exit 234, stopped traffic back to Woodward St #ATXtraffic http://bit.ly/10BGKax",2020-08-27 13:10:43+00:00,0,0,,#Travis #ATXtraffic,"['chavez st', 'woodward st']",['i-35'],['exit 234'],[],,1.0,"'chavez st', 'woodward st','i-35','exit 234'",chavez+st%2C++woodward+st%2C+i-35%2C+exit+234,0.0,0.0,0.0,0.0
347,TotalTrafficAUS,"Accident in #Travis on I 35 SB at Parmer Ln/Exit 245, slow traffic back to Howard Ln/Exit 246 #ATXtraffic http://bit.ly/10BGKax",2020-08-31 15:10:43+00:00,0,0,,#Travis #ATXtraffic,[],[],"['exit 245', 'exit 246']",[],1.0,1.0,"'exit 245', 'exit 246'",exit+245%2C++exit+246,30.57037,-92.07446,0.68,"{'state': 0.89, 'streets': [0.3], 'houseNumber': 1.0}"
546,TotalTrafficBTR,Accident in #Ascension on I 10 WB after LA-73/Old Jefferson Hwy/Prairieville/Geismar/Exit 173 #traffic http://bit.ly/12oyfoo,2020-08-28 16:00:44+00:00,0,0,,#Ascension #traffic,['jefferson hwy'],[],['exit 173'],[],1.0,1.0,"'jefferson hwy','exit 173'",jefferson+hwy%2C+exit+173,29.96451,-90.13094,0.85,"{'state': 0.89, 'streets': [1.0], 'houseNumber': 1.0}"
446,TotalTrafficAUS,"Disabled vehicle, shoulder blocked in #Travis on I-35 Inbound at FM-1327/Exit 223 #ATXtraffic http://bit.ly/10BGKax",2020-08-29 13:45:43+00:00,0,0,,#Travis #ATXtraffic,[],['i-35'],['exit 223'],[],1.0,1.0,"'i-35','exit 223'",i-35%2C+exit+223,30.49388,-90.0948,0.72,"{'state': 0.89, 'streets': [0.56], 'houseNumber': 1.0}"
4,MBenoit52,"Unbelievable. Just like Trump and his minions, Pelosi could shoot someone on Fifth Avenue and people would still support her. Can you at least admit she was wrong and should have known Salons are closed in her district?!?!",2020-09-03 21:11:40+00:00,0,0,,,['fifth avenue'],[],[],[],0.0,1.0,'fifth avenue',fifth+avenue,30.20186,-93.18935,0.99,"{'state': 0.89, 'streets': [1.0]}"
223,CarlyLaing1,Parts of I-10 are now closed as we wait for the arrival of #HurricaneLaura I-10 eastbound is closed at the Texas/Louisiana line,2020-08-27 01:58:37+00:00,0,0,,#HurricaneLaura,[],"['i-10', 'i-10']",[],[],1.0,1.0,"'i-10', 'i-10'",i-10%2C++i-10,30.035,-89.98148,0.79,"{'state': 0.89, 'streets': [1.0]}"
382,mikef3825,“Abraham said where you want this killing done? God said at the Morrison Hotel on Highway 61.”,2020-08-30 22:58:34+00:00,0,8,,,[],['highway 61'],[],[],0.0,0.0,'highway 61',highway+61,30.88881,-91.35118,0.99,"{'state': 0.89, 'streets': [0.82]}"
874,EoinJon,Route Two in Weekapaug!!!!,2020-08-31 22:52:08+00:00,0,2,,,[],['route two'],[],[],0.0,0.0,'route two',route+two,30.44335,-91.18664,0.5,{'state': 0.89}
1029,PNav57,"Most of Deer Park is in Zone C, which is not part of the current evacuations...but it depends on what part of Deer Park, if she lives south of 225 (Pasadena Frwy) or East of East Blvd, it might be a good idea to go ahead and leave...",2020-08-25 18:25:16+00:00,0,2,,,['east blvd'],[],[],[],0.0,0.0,'east blvd',east+blvd,30.44323,-91.18037,0.99,"{'state': 0.89, 'streets': [1.0]}"
216,iembot_lch,"At 6:49 AM CDT, Lake Charles [Calcasieu Co, LA] PUBLIC reports HURRICANE. SIGNIFICANT WIND DAMAGE ON RYAN ST IN LAKE CHARLES. ROOFS AND SIGNS SHREDDED, POWER POLES TOPPLED. https://mesonet.agron.iastate.edu/lsr/#LCH/202008271149/202008271149",2020-08-27 11:51:10+00:00,1,1,,,['ryan st'],[],[],[],0.0,0.0,'ryan st',ryan+st,30.20724,-93.21867,0.99,"{'state': 0.89, 'streets': [1.0]}"
535,TotalTrafficHOU,"Accident, right lane blocked in #Harris on BELTWAY 8-EAST WB at Wallisville Rd #traffic http://bit.ly/17hsIjn",2020-08-28 17:50:44+00:00,0,0,,#Harris #traffic,['right lane'],[],[],[],1.0,1.0,'right lane',right+lane,32.01282,-93.72278,0.99,"{'state': 0.89, 'streets': [0.9]}"
924,bradleyervin221,Always pick the outer lane,2020-08-27 18:37:34+00:00,0,0,,,['outer lane'],[],[],[],0.0,0.0,'outer lane',outer+lane,30.1041,-91.00091,0.71,"{'state': 0.89, 'streets': [0.9]}"
995,rdw0330,We were FW and San Antonio. I can drive HWY 281 in my sleep.,2020-08-29 16:05:30+00:00,0,3,,,[],['hwy 281'],[],[],0.0,0.0,'hwy 281',hwy+281,30.44335,-91.18664,0.57,{'state': 0.89}
820,TotalTrafficHOU,"Accident cleared in #SwSide on US-69 SW Fwy Outbound before Kirkwood, stop and go traffic back to Bissonnet #traffic http://bit.ly/17hsIjn",2020-08-24 21:20:43+00:00,0,0,,#SwSide #traffic,[],['us-69'],[],[],,1.0,'us-69',us-69,32.56271,-92.91076,0.99,"{'country': 1.0, 'state': 0.89, 'streets': [1.0]}"
517,TotalTrafficBTR,Accident cleared in #EastBatonRougeParish on I 10 EB at Perkins Rd/Exit 157A #traffic http://bit.ly/12oyfoo,2020-08-28 21:10:43+00:00,0,0,,#EastBatonRougeParish #traffic,['perkins rd'],[],[],[],,1.0,'perkins rd',perkins+rd,30.38911,-91.10519,0.99,"{'state': 0.89, 'streets': [1.0]}"
706,TotalTrafficAUS,"Disabled vehicle, right lane blocked in #Travis on I-35 Frontage NB at E Rundberg Ln, stop and go traffic back to US-183/E Anderson Ln #ATXtraffic http://bit.ly/10BGKax",2020-08-26 18:20:44+00:00,0,0,,#Travis #ATXtraffic,['right lane'],"['i-35', 'us-183']",[],[],1.0,1.0,"'right lane','i-35', 'us-183'",right+lane%2C+i-35%2C++us-183,32.01302,-93.72306,0.88,"{'country': 1.0, 'state': 0.89, 'streets': [0.9], 'houseNumber': 1.0}"
12,oilgasTicker,Downtown roads closed while crews respond to natural gas leak on Chalmers Street - WCBD News 2 http://dlvr.it/RfvYhy #NatGas #NaturalGas #OilandGas,2020-09-03 13:44:01+00:00,0,0,,#NatGas #NaturalGas #OilandGas,['chalmers street'],[],[],[],1.0,1.0,'chalmers street',chalmers+street,30.52011,-91.13064,0.99,"{'state': 0.89, 'streets': [1.0]}"
574,TotalTrafficBTR,Disabled vehicle in #BatonRouge on Jefferson Hwy at Hwy 3064/Essen Ln #traffic http://bit.ly/12oyfoo,2020-08-28 10:45:43+00:00,0,0,,#BatonRouge #traffic,['jefferson hwy'],['hwy 3064'],[],[],0.0,0.0,"'jefferson hwy','hwy 3064'",jefferson+hwy%2C+hwy+3064,30.04178,-90.61557,0.89,"{'state': 0.89, 'streets': [0.92], 'houseNumber': 1.0}"
308,TotalTrafficHOU,"Fire department activity. right lane blocked in #NorthSide on 610 WB at Hirsch, stop and go traffic back to Lockwood #traffic http://bit.ly/17hsIjn",2020-08-31 21:15:43+00:00,0,0,,#NorthSide #traffic,['right lane'],[],[],[],1.0,1.0,'right lane',right+lane,32.01282,-93.72278,0.99,"{'state': 0.89, 'streets': [0.9]}"
498,TotalTrafficHOU,"Accident cleared in #WestSide on I-10 Outbound at Bunker Hl, stop and go traffic back to Chimney Rock Rd/Wirt Rd #traffic http://bit.ly/17hsIjn",2020-08-28 22:45:43+00:00,0,0,,#WestSide #traffic,"['rock rd', 'wirt rd']",['i-10'],[],[],,1.0,"'rock rd', 'wirt rd','i-10'",rock+rd%2C++wirt+rd%2C+i-10,30.44335,-91.18664,0.35,{'state': 0.89}
174,DrBobBullard,Our focus has to be on the victims of Hurricane Laura https://buffalonews.com/news/national/our-focus-has-to-be-on-the-victims-of-hurricane-laura/article_063cd32f-a2c4-54f4-88f7-bf38c73f74a4.html?utm_medium=social&amp;utm_source=twitter&amp;utm_campaign=user-share via @TheBuffaloNews,2020-08-29 22:35:02+00:00,0,1,@TheBuffaloNews,,[],['https://buffalonews.com/news/national/our-focus-has-to-be-on-the-victims-of-hurricane-laura/article_063cd32f-a2c4-54f4-88f7-bf38c73f74a4.html?utm_medium=social&amp;utm_source=twitter&amp;utm_campaign=user-share'],[],[],0.0,0.0,'https://buffalonews.com/news/national/our-focus-has-to-be-on-the-victims-of-hurricane-laura/article_063cd32f-a2c4-54f4-88f7-bf38c73f74a4.html?utm_medium=social&amp;utm_source=twitter&amp;utm_campaign=user-share',https://buffalonews.com/news/national/our-focus-has-to-be-on-the-victims-of-hurricane-laura/article_063cd32f-a2c4-54f4-88f7-bf38c73f74a4.html?utm_medium=social&amp;utm_source=twitter&amp;utm_campaign=user-share,0.0,0.0,0.0,0.0
905,saab007,"At the AA gate and a guy wanted to stand in the line for Group 5. Gate agent told him to clear the boarding lane. Pax asked if there would be anyone boarding before Group 5 (yeah, Groups 1-4 ) He cleared the lane, saying “that’s the first time he’s of that” – at Shreveport Regional Airport (SHV)",2020-08-29 12:56:25+00:00,0,1,,,['boarding lane'],[],[],[],0.0,0.0,'boarding lane',boarding+lane,30.44335,-91.18664,0.4,{'state': 0.89}
721,TotalTrafficHOU,"Accident in diamond lanes. two left lanes blocked in #NorthSide on I-45 N Fwy Inbound at Spg Cypress, stop and go traffic back to FM 2920 #traffic http://bit.ly/17hsIjn",2020-08-26 15:25:43+00:00,0,0,,#NorthSide #traffic,[],['i-45'],[],[],1.0,1.0,'i-45',i-45,30.44335,-91.18664,0.73,{'state': 0.89}
323,TotalTrafficSAT,"Accident, right lane blocked in #NewBraunfels on I-35 (Northeast Side) NB at Solms Rd/Exit 183, stop and go traffic back to Engel Rd/Exit 182 #traffic http://bit.ly/17hwv06",2020-08-31 20:40:43+00:00,0,0,,#NewBraunfels #traffic,"['right lane', 'solms rd', 'engel rd']",['i-35'],"['exit 183', 'exit 182']",[],1.0,1.0,"'right lane', 'solms rd', 'engel rd','i-35','exit 183', 'exit 182'",right+lane%2C++solms+rd%2C++engel+rd%2C+i-35%2C+exit+183%2C++exit+182,0.0,0.0,0.0,0.0
801,TotalTrafficHOU,"Accident blocks 3 right lanes in #Montgomery on I-45 Outbound at TX-105/Exit 87, stop and go traffic back to Calvary Rd #traffic http://bit.ly/17hsIjn",2020-08-25 11:30:43+00:00,0,0,,#Montgomery #traffic,[],['i-45'],['exit 87'],[],1.0,1.0,"'i-45','exit 87'",i-45%2C+exit+87,30.44335,-91.18664,0.47,{'state': 0.89}
301,BR_Traffic,The right lane remains blocked on I-10 East at Mile Marker 165 (past Siegen Lane) due to a stalled vehicle. Congestion is approaching Bluebonnet Boulevard.,2020-08-31 21:32:22+00:00,1,1,,,['right lane'],['i-10'],[],[],1.0,1.0,"'right lane','i-10'",right+lane%2C+i-10,32.01282,-93.72278,0.85,"{'state': 0.89, 'streets': [0.9]}"
190,TotalTrafficHOU,"Closed due to accident involving a vehicle fire. in #NorthSide on BELTWAY 8-NORTH EB between Aldine Westfeild and John F Kennedy Blvd, stopped traffic back to The Hardy Toll Rd #traffic http://bit.ly/17hsIjn",2020-08-28 10:10:43+00:00,0,0,,#NorthSide #traffic,"['kennedy blvd', 'toll rd']",[],[],[],1.0,1.0,"'kennedy blvd', 'toll rd'",kennedy+blvd%2C++toll+rd,30.44335,-91.18664,0.32,{'state': 0.89}
939,BHGREGaryGreene,See a virtual tour of one of our newest #listings 14462 Misty Meadow Lane #Houston #TX https://tour.corelistingmachine.com/home/SKBN6L,2020-08-26 22:22:55+00:00,0,0,,#listings #Houston #TX,['meadow lane'],[],[],[],0.0,0.0,'meadow lane',meadow+lane,29.7139,-90.61387,0.99,"{'state': 0.89, 'streets': [1.0]}"
364,TotalTrafficBTR,Construction cleared in #EastBatonRougeParish on I 10 WB at Highland Rd/LA-42/Exit 166 #traffic http://bit.ly/12oyfoo,2020-08-31 12:00:43+00:00,1,0,,#EastBatonRougeParish #traffic,['highland rd'],[],['exit 166'],[],,0.0,"'highland rd','exit 166'",highland+rd%2C+exit+166,30.43144,-90.43154,0.84,"{'state': 0.89, 'streets': [1.0], 'houseNumber': 1.0}"
578,TotalTrafficHOU,"Disabled vehicle, right lane blocked in #Heights on I-10 Katy Fwy Outbound after Studemont #traffic http://bit.ly/17hsIjn",2020-08-27 23:55:44+00:00,0,1,,#Heights #traffic,['right lane'],['i-10'],[],[],1.0,1.0,"'right lane','i-10'",right+lane%2C+i-10,32.01282,-93.72278,0.85,"{'state': 0.89, 'streets': [0.9]}"
351,TotalTrafficBTR,"Accident, left lane blocked in #Lafayette on I 10 WB after Louisiana Ave/Exit 104 #traffic http://bit.ly/12oyfoo",2020-08-31 14:15:43+00:00,0,0,,#Lafayette #traffic,['louisiana ave'],[],['exit 104'],[],1.0,1.0,"'louisiana ave','exit 104'",louisiana+ave%2C+exit+104,31.62969,-91.55383,0.85,"{'state': 0.89, 'streets': [1.0], 'houseNumber': 1.0}"
273,us59sw_traffic,"IH-69 SOUTHWEST Southbound At BELLAIRE BLVD - Vehicle Fire - Status: Verified at 5:28 PM - Lanes Affected: 2 Mainlane(s), 1 Shoulder Lane(s)",2020-08-31 22:30:14+00:00,0,0,,,['bellaire blvd'],[],[],[],1.0,1.0,'bellaire blvd',bellaire+blvd,32.48701,-93.67601,0.99,"{'state': 0.89, 'streets': [1.0]}"
304,TotalTrafficSAT,"Accident cleared in #NewBraunfels on I-35 (Northeast Side) NB at Solms Rd/Exit 183, stop and go traffic back to Engel Rd/Exit 182 #traffic http://bit.ly/17hwv06",2020-08-31 21:25:43+00:00,0,0,,#NewBraunfels #traffic,"['solms rd', 'engel rd']",['i-35'],"['exit 183', 'exit 182']",[],,1.0,"'solms rd', 'engel rd','i-35','exit 183', 'exit 182'",solms+rd%2C++engel+rd%2C+i-35%2C+exit+183%2C++exit+182,0.0,0.0,0.0,0.0
282,BR_Traffic,All lanes are open on I-10 East at Mile Marker 165 (past Siegen Lane). Congestion has reached Bluebonnet Boulevard.,2020-08-31 22:09:31+00:00,0,1,,,[],['i-10'],[],[],,1.0,'i-10',i-10,30.035,-89.98148,0.99,"{'state': 0.89, 'streets': [1.0]}"
101,Laf_Traffic,I-10 West remains closed at LA 975 (Whiskey Bay) due to recovery operations. Motorists are advised to take an alternate route.,2020-09-01 14:26:24+00:00,2,2,,,[],['i-10'],[],[],1.0,1.0,'i-10',i-10,30.035,-89.98148,0.99,"{'state': 0.89, 'streets': [1.0]}"
966,AustinBounceHou,WANT A TEXAS SIZED BOUNCER AND GOT A TEXAS SIZED YARD?!? Well we got the unit for you!! The TROPICAL DUAL LANE HYPER WATER SLIDE is explosive fun that will leave the kiddos entertained for hours! The Tropical Dual… https://www.instagram.com/p/CESySgTl3vq/?igshid=iacn2hkevce9,2020-08-25 01:16:52+00:00,0,2,,,['dual lane'],[],[],[],0.0,0.0,'dual lane',dual+lane,30.47352,-91.06364,0.75,"{'state': 0.89, 'streets': [0.7]}"
1014,CourtneyCW39,.@TxDOT crews used machinery to clear off the rocks that were all across HWY 87 near High Island. Now they are coming back through with this broom machine to get the rest of the small rocks off. They’re working to get it all reopened ASAP. @CW39Houston – at High Island Beach,2020-08-27 12:03:19+00:00,1,1,@TxDOT @CW39Houston,,[],['hwy 87'],[],[],0.0,0.0,'hwy 87',hwy+87,30.44335,-91.18664,0.61,{'state': 0.89}
400,TotalTrafficHOU,Debris. right lane blocked. in #SouthSide on SH-288 NB at Bellfort #traffic http://bit.ly/17hsIjn,2020-08-30 16:25:43+00:00,0,0,,#SouthSide #traffic,['right lane'],[],[],[],1.0,1.0,'right lane',right+lane,32.01282,-93.72278,0.99,"{'state': 0.89, 'streets': [0.9]}"
1030,CajunAngela,Y’all my 84 yo mamma is on the road by herself complying with mandatory evacuation from Beaumont. 12 miles per hour on HWY 105 out of Jefferson County. Y’all know that feeling right? #HurricaneLaura,2020-08-25 14:14:21+00:00,2,30,,#HurricaneLaura,[],['hwy 105'],[],[],0.0,0.0,'hwy 105',hwy+105,30.44335,-91.18664,0.57,{'state': 0.89}
410,TotalTrafficHOU,Accident. two center lanes blocked in #NorthSide on I-610 N Lp WB at T.C. Jester #traffic http://bit.ly/17hsIjn,2020-08-30 01:15:43+00:00,0,0,,#NorthSide #traffic,[],['i-610'],[],[],0.0,1.0,'i-610',i-610,31.37345,-92.39054,0.99,"{'state': 0.89, 'streets': [0.9], 'houseNumber': 1.0}"
1017,JRobersonFOX8,Storm surge pushing in just south of the Hwy 1 floodgate heading towards Grande Isle. State troopers stopping anyone from going further than this for good reason. Thinking and praying for our neighbors to the west. @FOX8NOLA – at The Leeville Bridge,2020-08-27 10:19:24+00:00,16,17,@FOX8NOLA,,[],['hwy 1'],[],[],0.0,0.0,'hwy 1',hwy+1,30.44335,-91.18664,0.67,{'state': 0.89}
77,NOPDNews,"The #NOPD is responding to a bomb scare in the 4100 blk of Walmsley Ave. There is a hand grenade in a home. The block between Gayoso Street, S. Dupre Street &amp; General Pershing is closed off to traffic. The NOPD &amp; FBI Bomb Squad is on scene to retrieve the device. Avoid the area.",2020-09-01 21:43:45+00:00,53,53,,#NOPD,"['walmsley ave', 'gayoso street', 'dupre street']",[],[],[],1.0,0.0,"'walmsley ave', 'gayoso street', 'dupre street'",walmsley+ave%2C++gayoso+street%2C++dupre+street,0.0,0.0,0.0,0.0
76,JDMarvin,JUST IN: Unmasked Pelosi Gets Hairdo at Salon Ordered Closed https://www.newsmax.com/newsfront/salon-nancy-pelosi-hypocrisy-mask/2020/09/01/id/984980,2020-09-01 23:03:14+00:00,0,0,,,[],['https://www.newsmax.com/newsfront/salon-nancy-pelosi-hypocrisy-mask/2020/09/01/id/984980'],[],[],0.0,0.0,'https://www.newsmax.com/newsfront/salon-nancy-pelosi-hypocrisy-mask/2020/09/01/id/984980',https://www.newsmax.com/newsfront/salon-nancy-pelosi-hypocrisy-mask/2020/09/01/id/984980,0.0,0.0,0.0,0.0
349,TotalTrafficHOU,"Disabled vehicle in #Downtown on 45 Gulf Fwy SB at Dallas St, stop and go traffic back to Hogan/Crockett St #traffic http://bit.ly/17hsIjn",2020-08-31 14:25:43+00:00,0,0,,#Downtown #traffic,"['dallas st', 'crockett st']",[],[],[],1.0,1.0,"'dallas st', 'crockett st'",dallas+st%2C++crockett+st,32.51448,-93.74348,0.75,"{'state': 0.89, 'streets': [0.82]}"
530,TotalTrafficBTR,"Accident, left lane blocked in #Iberville on I 10 EB at LA-77/Rosedale/Grosse Tete/Exit 139 #traffic http://bit.ly/12oyfoo",2020-08-28 19:30:43+00:00,0,0,,#Iberville #traffic,[],[],['exit 139'],[],1.0,1.0,'exit 139',exit+139,30.57016,-92.07275,0.99,"{'state': 0.89, 'streets': [0.3], 'houseNumber': 1.0}"
277,ih610n_traffic,IH-610 NORTH LOOP Westbound At W T C JESTER BLVD - Accident - Status: Cleared at 5:19 PM,2020-08-31 22:21:14+00:00,0,0,,,['jester blvd'],[],[],[],,0.0,'jester blvd',jester+blvd,32.56752,-93.53049,0.78,"{'state': 0.89, 'streets': [0.9]}"
274,NOLA_Traffic,The right lane is blocked on US 90B West past MacArthur Avenue due to a disabled vehicle. Congestion is minimal.,2020-08-31 22:30:09+00:00,0,1,,,"['right lane', 'macarthur avenue']",[],[],[],1.0,1.0,"'right lane', 'macarthur avenue'",right+lane%2C++macarthur+avenue,29.89395,-90.08439,0.72,"{'state': 0.89, 'streets': [1.0]}"
231,TotalTrafficHOU,"Closed due to accident in #NorthSide on I-45 N Fwy NB between Cypresswood and Louetta, stopped traffic back to Paramatta/Hollow Tree Ln #traffic http://bit.ly/17hsIjn",2020-08-26 15:55:43+00:00,0,0,,#NorthSide #traffic,[],['i-45'],[],[],1.0,1.0,'i-45',i-45,30.44335,-91.18664,0.73,{'state': 0.89}
244,callme_tylerman,My Pound Town Road Closed &amp; It Fucking Sucks,2020-08-25 12:59:45+00:00,0,0,,,['town road'],[],[],[],0.0,0.0,'town road',town+road,31.12212,-93.26635,0.99,"{'state': 0.89, 'streets': [0.73]}"
207,TotalTrafficHOU,Closed due to high water in #Galveston on Harborside Dr EB between 25th St/Rosenberg St and 14th St/Christopher Columbus Blvd #traffic http://bit.ly/17hsIjn,2020-08-27 16:00:43+00:00,1,0,,#Galveston #traffic,"['25th st', 'rosenberg st', '14th st', 'columbus blvd']",[],[],[],1.0,1.0,"'25th st', 'rosenberg st', '14th st', 'columbus blvd'",25th+st%2C++rosenberg+st%2C++14th+st%2C++columbus+blvd,29.94648,-90.31713,0.33,"{'state': 0.89, 'city': 0.95}"
481,TotalTrafficHOU,"Accident cleared in #WestSide on I-10 Katy Fwy Outbound after The W Sam Houston Tollway, stop and go traffic back to Blalock #traffic http://bit.ly/17hsIjn",2020-08-28 23:50:45+00:00,0,0,,#WestSide #traffic,[],['i-10'],[],[],,1.0,'i-10',i-10,30.035,-89.98148,0.99,"{'state': 0.89, 'streets': [1.0]}"
130,999ktdy,Westbound I-10 Closed Due To Overturned 18-Wheeler http://999ktdy.com/westbound-i-10-closed-due-to-overturned-18-wheeler/?trackback=twitter_mobile @999ktdy,2020-09-01 10:44:43+00:00,0,0,@999ktdy,,[],"['i-10', 'http://999ktdy.com/westbound-i-10-closed-due-to-overturned-18-wheeler/?trackback=twitter_mobile']",[],[],1.0,1.0,"'i-10', 'http://999ktdy.com/westbound-i-10-closed-due-to-overturned-18-wheeler/?trackback=twitter_mobile'",i-10%2C++http://999ktdy.com/westbound-i-10-closed-due-to-overturned-18-wheeler/?trackback=twitter_mobile,0.0,0.0,0.0,0.0
210,TotalTrafficHOU,Closed for a short period of time to removed a down electrical line. in #Orange on I-10 WB between FM-105/Exit 861A and US-90/Exit 855 #traffic http://bit.ly/17hsIjn,2020-08-27 15:30:44+00:00,0,0,,#Orange #traffic,[],"['i-10', 'us-90']",['exit 855'],[],1.0,1.0,"'i-10', 'us-90','exit 855'",i-10%2C++us-90%2C+exit+855,30.00812,-90.01428,0.91,"{'country': 1.0, 'state': 0.89, 'streets': [1.0], 'placeName': 0.54}"
904,kayy_dott_,Please get on 290 and drive like you know how. Idk who grandma this is in front of me but WHY are u in the fast lane driving 60 ?,2020-08-29 18:09:39+00:00,1,4,,,['fast lane'],[],[],[],0.0,0.0,'fast lane',fast+lane,30.62147,-90.43708,0.99,"{'state': 0.89, 'streets': [0.89]}"
681,TotalTrafficHOU,Disabled vehicle. right lane and exit ramp blocked in #SwSide on US-69 SW Fwy Outbound at Chimney Rock #traffic http://bit.ly/17hsIjn,2020-08-26 22:00:43+00:00,0,0,,#SwSide #traffic,['right lane'],['us-69'],[],[],1.0,1.0,"'right lane','us-69'",right+lane%2C+us-69,32.01292,-93.72247,0.96,"{'country': 1.0, 'state': 0.89, 'streets': [0.9], 'houseNumber': 0.68}"
