Index,User,Text,Date,Favorites,Retweets,Mentions,HashTags,docs,streets,highways,exits,markers,road_closed
1011,sjbxtr,"I am, yes! White knuckle night. I can’t imagine what it was like further west. I-10 is still shut down.",2020-08-27 12:57:57+00:00,0,1,,,"i am, yes! white knuckle night. i can’t imagine what it was like further west. i-10 is still shut down.",[],['i-10'],[],[],0
792,TotalTrafficAUS,"Accident cleared in #Travis on I-35 NB before William Cannon Dr/Exit 228/229, stop and go traffic back to FM-1626/Onion Crk Pkwy/Exit 225 #ATXtraffic http://bit.ly/10BGKax",2020-08-25 13:50:44+00:00,0,1,,#Travis #ATXtraffic,"accident cleared in #travis on i-35 nb before william cannon dr/exit 228/229, stop and go traffic back to fm-1626/onion crk pkwy/exit 225 #atxtraffic http://bit.ly/10bgkax",['crk pkwy'],['i-35'],"['exit 228/229', 'exit 225']",[],
798,TotalTrafficHOU,"Accident cleared in #SeSide on I-45 Gulf Fwy Inbound at Broadway, stop and go traffic back to Monroe #traffic http://bit.ly/17hsIjn",2020-08-25 12:00:43+00:00,0,0,,#SeSide #traffic,"accident cleared in #seside on i-45 gulf fwy inbound at broadway, stop and go traffic back to monroe #traffic http://bit.ly/17hsijn",[],['i-45'],[],[],
381,tbeaux29,"We are on a 2 lane highway. Other way is 1 lane. Its about 100 miles to Houston.(2 hour drive Takes 6,8,12 16 hours to get there from people cars breaking down, in 100 degree)LOOK at the People... You think if there is a place to CHARGE .. it wont be A LINE for HOURS...",2020-08-31 00:17:25+00:00,0,0,,,"we are on a 2 lane highway. other way is 1 lane. its about 100 miles to houston.(2 hour drive takes 6,8,12 16 hours to get there from people cars breaking down, in 100 degree)look at the people... you think if there is a place to charge .. it wont be a line for hours...","['lane highway', 'hour drive']",[],[],[],0
25,LongviewFire,W Marshall Av and Ward St is closed (East and West bound) due to flooding.,2020-09-03 12:00:30+00:00,3,2,,,w marshall av and ward st is closed (east and west bound) due to flooding.,['ward st'],[],[],[],1
91,NOPDNews,The 500 and 600 blocks of Podyras Street (riverbound) have been temporarily closed for a protest. Please use alternate routes.,2020-09-01 16:17:57+00:00,8,12,,,the 500 and 600 blocks of podyras street (riverbound) have been temporarily closed for a protest. please use alternate routes.,['podyras street'],[],[],[],1
996,GodsReignSuprem,N Commentary Req'd..... . . . . Just SHARE @Hwy 6 &amp; Memorial Drive https://www.instagram.com/p/CEelTPYpd7W/?igshid=10uj31fj6snmp,2020-08-29 15:14:24+00:00,0,0,,,n commentary req'd..... . . . . just share @hwy 6 &amp; memorial drive https://www.instagram.com/p/ceeltpypd7w/?igshid=10uj31fj6snmp,['memorial drive'],[],[],[],0
793,TotalTrafficAUS,"Accident cleared in #Manor on 290 WB at FM 973, stop and go traffic back to Old Kimbro Rd #ATXtraffic http://bit.ly/10BGKax",2020-08-25 13:30:43+00:00,0,1,,#Manor #ATXtraffic,"accident cleared in #manor on 290 wb at fm 973, stop and go traffic back to old kimbro rd #atxtraffic http://bit.ly/10bgkax",['kimbro rd'],[],[],[],
756,TotalTrafficAUS,"Disabled vehicle, three lanes blocked in #Travis on Ben White Blvd WB at US-290/TX-71/TX-360-LOOP/S Lamar Blvd, stop and go traffic back to FM-2304/Manchaca Rd #ATXtraffic http://bit.ly/10BGKax",2020-08-25 20:20:43+00:00,0,0,,#Travis #ATXtraffic,"disabled vehicle, three lanes blocked in #travis on ben white blvd wb at us-290/tx-71/tx-360-loop/s lamar blvd, stop and go traffic back to fm-2304/manchaca rd #atxtraffic http://bit.ly/10bgkax","['white blvd', 'lamar blvd', 'manchaca rd']",['us-290'],[],[],1
587,TotalTrafficAUS,"Accident cleared in #Travis on I-35 SB at Oltorf St/Exit 232, stopped traffic back to Woodland Ave #ATXtraffic http://bit.ly/10BGKax",2020-08-27 22:40:44+00:00,0,0,,#Travis #ATXtraffic,"accident cleared in #travis on i-35 sb at oltorf st/exit 232, stopped traffic back to woodland ave #atxtraffic http://bit.ly/10bgkax","['oltorf st', 'woodland ave']",['i-35'],['exit 232'],[],
715,TotalTrafficHOU,"Disabled vehicle moved to right shoulder in #Downtown on I-45 Downtown (Pierce Elevated) NB at Dallas St, stop and go traffic back to Scott #traffic http://bit.ly/17hsIjn",2020-08-26 16:30:43+00:00,0,0,,#Downtown #traffic,"disabled vehicle moved to right shoulder in #downtown on i-45 downtown (pierce elevated) nb at dallas st, stop and go traffic back to scott #traffic http://bit.ly/17hsijn",['dallas st'],['i-45'],[],[],1
521,TotalTrafficAUS,"Accident. two right lanes blocked in #Austin on Mopac SB at US 290, stop and go traffic back to La Crosse Ave #ATXtraffic http://bit.ly/10BGKax",2020-08-28 20:55:43+00:00,0,0,,#Austin #ATXtraffic,"accident. two right lanes blocked in #austin on mopac sb at us 290, stop and go traffic back to la crosse ave #atxtraffic http://bit.ly/10bgkax",[],['us 290'],[],[],1
474,TotalTrafficHOU,Accident. two left lanes blocked in #NwSide on Hwy 249/Tomball Pkwy NB at Spg Cypress #traffic http://bit.ly/17hsIjn,2020-08-29 00:20:44+00:00,0,0,,#NwSide #traffic,accident. two left lanes blocked in #nwside on hwy 249/tomball pkwy nb at spg cypress #traffic http://bit.ly/17hsijn,['tomball pkwy'],['hwy 249'],[],[],1
48,edwrather,Pompeo: ‘Hopeful‘ All Confucius Institutes Will Be Closed by Year‘s End https://www.breitbart.com/clips/2020/09/01/pompeo-hopeful-all-confucius-institutes-will-be-closed-by-years-end/ via @BreitbartNews,2020-09-02 17:42:21+00:00,1,3,@BreitbartNews,,pompeo: ‘hopeful‘ all confucius institutes will be closed by year‘s end https://www.breitbart.com/clips/2020/09/01/pompeo-hopeful-all-confucius-institutes-will-be-closed-by-years-end/ via @breitbartnews,[],['https://www.breitbart.com/clips/2020/09/01/pompeo-hopeful-all-confucius-institutes-will-be-closed-by-years-end/'],[],[],0
115,WAFB,"Heads up drivers: I-10 heading towards Lafayette is still closed. The closure could last throughout the day, possibly into tomorrow. Plan an alternate route here: http://WAFB.com/traffic?utm_medium=social&amp;utm_source=twitter_WAFB https://www.wafb.com/2020/09/01/overturned-trailer-carrying-hazardous-materials-closes-portion-i-/?utm_medium=social&amp;utm_source=twitter_WAFB",2020-09-01 12:59:56+00:00,0,2,,,"heads up drivers: i-10 heading towards lafayette is still closed. the closure could last throughout the day, possibly into tomorrow. plan an alternate route here: http://wafb.com/traffic?utm_medium=social&amp;utm_source=twitter_wafb https://www.wafb.com/2020/09/01/overturned-trailer-carrying-hazardous-materials-closes-portion-i-/?utm_medium=social&amp;utm_source=twitter_wafb",[],"['i-10', 'https://www.wafb.com/2020/09/01/overturned-trailer-carrying-hazardous-materials-closes-portion-i-/?utm_medium=social&amp;utm_source=twitter_wafb']",[],[],1
699,TotalTrafficAUS,"Accident. two right lanes blocked in #SanMarcos on I-35 NB at Mccarty Ln/Exit 201, stopped traffic back to Ctr Point Rd/Exit 200 #ATXtraffic http://bit.ly/10BGKax",2020-08-26 19:15:43+00:00,0,0,,#SanMarcos #ATXtraffic,"accident. two right lanes blocked in #sanmarcos on i-35 nb at mccarty ln/exit 201, stopped traffic back to ctr point rd/exit 200 #atxtraffic http://bit.ly/10bgkax",['point rd'],['i-35'],"['exit 201', 'exit 200']",[],1
427,TotalTrafficHOU,Accident. three right lanes blocked in #Humble on US-69 Eastex Fwy Outbound at Rankin Rd. #traffic http://bit.ly/17hsIjn,2020-08-29 19:05:44+00:00,0,0,,#Humble #traffic,accident. three right lanes blocked in #humble on us-69 eastex fwy outbound at rankin rd. #traffic http://bit.ly/17hsijn,['rankin rd'],['us-69'],[],[],1
422,TotalTrafficAUS,"Accident, left lane blocked in #Williamson on I 35 SB at FM 3406/Old Settlers Blvd #ATXtraffic http://bit.ly/10BGKax",2020-08-29 20:35:43+00:00,0,0,,#Williamson #ATXtraffic,"accident, left lane blocked in #williamson on i 35 sb at fm 3406/old settlers blvd #atxtraffic http://bit.ly/10bgkax",['settlers blvd'],[],[],[],1
104,KATCTV3,I-10 West remains closed at Whiskey Bay after an 18-wheeler hauling hazardous materials overturned. Traffic is being diverted to LA 415. I-10 East has reopened at I-49.,2020-09-01 13:24:18+00:00,2,1,,,i-10 west remains closed at whiskey bay after an 18-wheeler hauling hazardous materials overturned. traffic is being diverted to la 415. i-10 east has reopened at i-49.,[],['i-10'],[],[],1
411,TotalTrafficHOU,Accident. two left lanes blocked in #Webster on I-45 Gulf Fwy Outbound at Bay Area Blvd. #traffic http://bit.ly/17hsIjn,2020-08-30 00:50:43+00:00,0,0,,#Webster #traffic,accident. two left lanes blocked in #webster on i-45 gulf fwy outbound at bay area blvd. #traffic http://bit.ly/17hsijn,[],['i-45'],[],[],1
132,Laf_Traffic,I-10 West remains closed at LA 975 (Whiskey Bay) due to overturned tractor trailer. Traffic is being diverted at LA 415 (Lobdell). Congestion has reached LA 1 (Port Allen). Motorists are advised to take an alternate route.,2020-09-01 10:43:04+00:00,0,0,,,i-10 west remains closed at la 975 (whiskey bay) due to overturned tractor trailer. traffic is being diverted at la 415 (lobdell). congestion has reached la 1 (port allen). motorists are advised to take an alternate route.,[],['i-10'],[],[],1
228,StefanJModrich,"Officials from @fbcoem said Fort Bend is well prepared for flood mitigation, but they do expect marginal street level flooding as a result of Hurricane Laura.",2020-08-26 20:30:51+00:00,0,0,@fbcoem,,"officials from @fbcoem said fort bend is well prepared for flood mitigation, but they do expect marginal street level flooding as a result of hurricane laura.",['marginal street'],[],[],[],0
929,BHollandSports,BATON ROUGE TRAFFIC: Highland Road impassable both directions starting at Woodbridge Blvd (close to Superior Grill) & no neighborhood outlet Take Perkins or Burbank as an alternate route @BRProudNews @LSUCheckpoint #HurricanLaura,2020-08-27 15:45:08+00:00,29,18,@BRProudNews @LSUCheckpoint,#HurricanLaura,baton rouge traffic: highland road impassable both directions starting at woodbridge blvd (close to superior grill) & no neighborhood outlet take perkins or burbank as an alternate route @brproudnews @lsucheckpoint #hurricanlaura,"['highland road', 'woodbridge blvd']",[],[],[],1
327,strayanimalsatx,"A stray black Domestic Shorthair Mix male cat about 5 months old (ID#A822108) was picked up at 8766 Old Lockhart Highway in , 78610. Latest info: http://www.petharbor.com/pet.asp?uaid=ASTN.A822108",2020-08-31 20:30:02+00:00,0,2,,,"a stray black domestic shorthair mix male cat about 5 months old (id#a822108) was picked up at 8766 old lockhart highway in , 78610. latest info: http://www.petharbor.com/pet.asp?uaid=astn.a822108",['lockhart highway'],[],[],[],0
547,TotalTrafficBTR,"Accident, left lane blocked in #Lafayette on I 10 WB at Louisiana Ave/Exit 104 #traffic http://bit.ly/12oyfoo",2020-08-28 15:45:44+00:00,0,0,,#Lafayette #traffic,"accident, left lane blocked in #lafayette on i 10 wb at louisiana ave/exit 104 #traffic http://bit.ly/12oyfoo",['louisiana ave'],[],['exit 104'],[],1
639,TotalTrafficAUS,"Accident cleared in #Travis on I-35 NB at Cesar Chavez St/Exit 234, stopped traffic back to Woodward St #ATXtraffic http://bit.ly/10BGKax",2020-08-27 13:10:43+00:00,0,0,,#Travis #ATXtraffic,"accident cleared in #travis on i-35 nb at cesar chavez st/exit 234, stopped traffic back to woodward st #atxtraffic http://bit.ly/10bgkax","['chavez st', 'woodward st']",['i-35'],['exit 234'],[],
347,TotalTrafficAUS,"Accident in #Travis on I 35 SB at Parmer Ln/Exit 245, slow traffic back to Howard Ln/Exit 246 #ATXtraffic http://bit.ly/10BGKax",2020-08-31 15:10:43+00:00,0,0,,#Travis #ATXtraffic,"accident in #travis on i 35 sb at parmer ln/exit 245, slow traffic back to howard ln/exit 246 #atxtraffic http://bit.ly/10bgkax",[],[],"['exit 245', 'exit 246']",[],1
546,TotalTrafficBTR,Accident in #Ascension on I 10 WB after LA-73/Old Jefferson Hwy/Prairieville/Geismar/Exit 173 #traffic http://bit.ly/12oyfoo,2020-08-28 16:00:44+00:00,0,0,,#Ascension #traffic,accident in #ascension on i 10 wb after la-73/old jefferson hwy/prairieville/geismar/exit 173 #traffic http://bit.ly/12oyfoo,['jefferson hwy'],[],['exit 173'],[],1
446,TotalTrafficAUS,"Disabled vehicle, shoulder blocked in #Travis on I-35 Inbound at FM-1327/Exit 223 #ATXtraffic http://bit.ly/10BGKax",2020-08-29 13:45:43+00:00,0,0,,#Travis #ATXtraffic,"disabled vehicle, shoulder blocked in #travis on i-35 inbound at fm-1327/exit 223 #atxtraffic http://bit.ly/10bgkax",[],['i-35'],['exit 223'],[],1
4,MBenoit52,"Unbelievable. Just like Trump and his minions, Pelosi could shoot someone on Fifth Avenue and people would still support her. Can you at least admit she was wrong and should have known Salons are closed in her district?!?!",2020-09-03 21:11:40+00:00,0,0,,,"unbelievable. just like trump and his minions, pelosi could shoot someone on fifth avenue and people would still support her. can you at least admit she was wrong and should have known salons are closed in her district?!?!",['fifth avenue'],[],[],[],0
223,CarlyLaing1,Parts of I-10 are now closed as we wait for the arrival of #HurricaneLaura I-10 eastbound is closed at the Texas/Louisiana line,2020-08-27 01:58:37+00:00,0,0,,#HurricaneLaura,parts of i-10 are now closed as we wait for the arrival of #hurricanelaura i-10 eastbound is closed at the texas/louisiana line,[],"['i-10', 'i-10']",[],[],1
382,mikef3825,“Abraham said where you want this killing done? God said at the Morrison Hotel on Highway 61.”,2020-08-30 22:58:34+00:00,0,8,,,“abraham said where you want this killing done? god said at the morrison hotel on highway 61.”,[],['highway 61'],[],[],0
874,EoinJon,Route Two in Weekapaug!!!!,2020-08-31 22:52:08+00:00,0,2,,,route two in weekapaug!!!!,[],['route two'],[],[],0
1029,PNav57,"Most of Deer Park is in Zone C, which is not part of the current evacuations...but it depends on what part of Deer Park, if she lives south of 225 (Pasadena Frwy) or East of East Blvd, it might be a good idea to go ahead and leave...",2020-08-25 18:25:16+00:00,0,2,,,"most of deer park is in zone c, which is not part of the current evacuations...but it depends on what part of deer park, if she lives south of 225 (pasadena frwy) or east of east blvd, it might be a good idea to go ahead and leave...",['east blvd'],[],[],[],0
216,iembot_lch,"At 6:49 AM CDT, Lake Charles [Calcasieu Co, LA] PUBLIC reports HURRICANE. SIGNIFICANT WIND DAMAGE ON RYAN ST IN LAKE CHARLES. ROOFS AND SIGNS SHREDDED, POWER POLES TOPPLED. https://mesonet.agron.iastate.edu/lsr/#LCH/202008271149/202008271149",2020-08-27 11:51:10+00:00,1,1,,,"at 6:49 am cdt, lake charles [calcasieu co, la] public reports hurricane. significant wind damage on ryan st in lake charles. roofs and signs shredded, power poles toppled. https://mesonet.agron.iastate.edu/lsr/#lch/202008271149/202008271149",['ryan st'],[],[],[],0
535,TotalTrafficHOU,"Accident, right lane blocked in #Harris on BELTWAY 8-EAST WB at Wallisville Rd #traffic http://bit.ly/17hsIjn",2020-08-28 17:50:44+00:00,0,0,,#Harris #traffic,"accident, right lane blocked in #harris on beltway 8-east wb at wallisville rd #traffic http://bit.ly/17hsijn",['right lane'],[],[],[],1
924,bradleyervin221,Always pick the outer lane,2020-08-27 18:37:34+00:00,0,0,,,always pick the outer lane,['outer lane'],[],[],[],0
995,rdw0330,We were FW and San Antonio. I can drive HWY 281 in my sleep.,2020-08-29 16:05:30+00:00,0,3,,,we were fw and san antonio. i can drive hwy 281 in my sleep.,[],['hwy 281'],[],[],0
820,TotalTrafficHOU,"Accident cleared in #SwSide on US-69 SW Fwy Outbound before Kirkwood, stop and go traffic back to Bissonnet #traffic http://bit.ly/17hsIjn",2020-08-24 21:20:43+00:00,0,0,,#SwSide #traffic,"accident cleared in #swside on us-69 sw fwy outbound before kirkwood, stop and go traffic back to bissonnet #traffic http://bit.ly/17hsijn",[],['us-69'],[],[],
517,TotalTrafficBTR,Accident cleared in #EastBatonRougeParish on I 10 EB at Perkins Rd/Exit 157A #traffic http://bit.ly/12oyfoo,2020-08-28 21:10:43+00:00,0,0,,#EastBatonRougeParish #traffic,accident cleared in #eastbatonrougeparish on i 10 eb at perkins rd/exit 157a #traffic http://bit.ly/12oyfoo,['perkins rd'],[],[],[],
706,TotalTrafficAUS,"Disabled vehicle, right lane blocked in #Travis on I-35 Frontage NB at E Rundberg Ln, stop and go traffic back to US-183/E Anderson Ln #ATXtraffic http://bit.ly/10BGKax",2020-08-26 18:20:44+00:00,0,0,,#Travis #ATXtraffic,"disabled vehicle, right lane blocked in #travis on i-35 frontage nb at e rundberg ln, stop and go traffic back to us-183/e anderson ln #atxtraffic http://bit.ly/10bgkax",['right lane'],"['i-35', 'us-183']",[],[],1
12,oilgasTicker,Downtown roads closed while crews respond to natural gas leak on Chalmers Street - WCBD News 2 http://dlvr.it/RfvYhy #NatGas #NaturalGas #OilandGas,2020-09-03 13:44:01+00:00,0,0,,#NatGas #NaturalGas #OilandGas,downtown roads closed while crews respond to natural gas leak on chalmers street - wcbd news 2 http://dlvr.it/rfvyhy #natgas #naturalgas #oilandgas,['chalmers street'],[],[],[],1
